Word,RelativeFreq,SocialistFreq,CorpusFreq
kuopiossa,390.458600,0.036396,0.093214
keisari,391.408740,0.042386,0.108290
painon,392.674452,0.008242,0.020988
son,393.806776,0.007423,0.018848
teoksia,394.145684,0.013821,0.035067
petter,394.482058,0.009982,0.025304
kaiku,397.041237,0.009317,0.023465
jalkaa,397.961339,0.010494,0.026369
seuran,400.382505,0.068748,0.171707
men,401.788557,0.022012,0.054785
las,402.586562,0.011518,0.028610
vaasassa,402.643651,0.013105,0.032547
kilo,402.666871,0.055797,0.138569
huokealla,403.275105,0.008549,0.021198
päimästä,403.503019,0.010289,0.025500
luun,403.664517,0.038290,0.094857
john,408.355561,0.023496,0.057539
kuuta,409.479768,0.010392,0.025378
talollinen,411.543166,0.018377,0.044655
moin,411.811867,0.007423,0.018024
heiniä,412.025784,0.010699,0.025966
tus,413.870109,0.011979,0.028943
kdo,414.700284,0.008498,0.020491
ohessa,415.367283,0.039263,0.094526
sia,415.866598,0.018377,0.044190
puun,417.669576,0.008088,0.019365
papisto,417.807955,0.007730,0.018501
päättämään,418.779046,0.022268,0.053173
perjantai,419.204897,0.019555,0.046647
lontoossa,419.672062,0.012490,0.029762
forsman,420.221725,0.010699,0.025460
huutokaupalla,420.824718,0.036908,0.087704
rouva,421.665176,0.026363,0.062521
wilhelmina,421.779071,0.007883,0.018691
puoti,422.401368,0.010392,0.024601
mie,422.767451,0.017251,0.040805
set,423.375539,0.021193,0.050057
wiipurista,424.300456,0.009265,0.021837
moipi,424.723088,0.009419,0.022177
eläinlääkäri,426.083197,0.007883,0.018502
toimitukselle,427.161813,0.009419,0.022050
han,428.351207,0.019964,0.046607
mari,429.148729,0.007883,0.018370
lappeenrannan,430.205023,0.016586,0.038553
kielellä,430.531307,0.010648,0.024731
palkinnon,433.672785,0.020681,0.047688
keisarillisen,434.667066,0.019657,0.045223
tal,435.224813,0.030663,0.070453
kosken,435.237849,0.009726,0.022347
metr,435.248387,0.007986,0.018347
lähempiä,435.421862,0.038546,0.088526
halla,436.477962,0.011620,0.026623
osissa,437.278686,0.016023,0.036641
kuuden,438.588729,0.010136,0.023110
sanoma,439.026531,0.007371,0.016790
pastori,441.068787,0.074123,0.168054
aleksanteri,442.126505,0.013105,0.029640
oppilaat,442.864022,0.022114,0.049934
täkäläisessä,443.251378,0.010545,0.023791
joh,444.112039,0.010187,0.022938
kouluja,445.646076,0.007679,0.017230
maidon,446.056961,0.008805,0.019739
teht,446.312848,0.008088,0.018122
lindberg,447.109101,0.013924,0.031142
suoritti,447.358889,0.008344,0.018652
konttoorissa,447.519617,0.008088,0.018073
melkoisesti,449.771329,0.010494,0.023332
berg,449.804075,0.013924,0.030955
kaupungista,449.903616,0.029486,0.065538
aamu,450.046897,0.009368,0.020815
ben,450.278620,0.013412,0.029786
lämmin,450.688031,0.010443,0.023171
fredrik,450.828890,0.016586,0.036789
päiwällä,451.033578,0.028103,0.062309
oppilasta,452.075274,0.015050,0.033291
seurakunnan,452.318601,0.027387,0.060548
päät,452.707781,0.007679,0.016961
oulu,453.084153,0.015664,0.034572
kirjasto,454.659207,0.014282,0.031413
pai,454.892628,0.013258,0.029146
ulkomaan,455.028281,0.028718,0.063112
aiottu,457.652507,0.007320,0.015995
snellman,458.355834,0.019606,0.042774
pitäjässä,458.480029,0.056053,0.122259
jol,459.026772,0.021756,0.047396
warrella,459.687634,0.018377,0.039978
til,461.353770,0.013514,0.029293
keisarillinen,461.431087,0.017456,0.037830
prinssi,461.719873,0.009419,0.020400
ilma,461.743787,0.035731,0.077382
rakas,462.377020,0.013617,0.029449
tuomari,463.383097,0.021449,0.046287
ruotsalaisia,463.856437,0.008805,0.018982
ilmoituksia,466.190715,0.059278,0.127155
lauloi,466.440520,0.009726,0.020852
laima,466.723140,0.008600,0.018426
kirjallisesti,466.751273,0.012695,0.027199
tarjona,466.924093,0.008754,0.018747
jumala,468.147213,0.046634,0.099615
vastoin,468.456417,0.011927,0.025461
vastasi,468.573398,0.017763,0.037909
heinolan,469.049762,0.011927,0.025429
mai,469.625163,0.023189,0.049378
saarnan,470.800576,0.007730,0.016418
kirkonkylässä,471.183495,0.011159,0.023684
suomennos,471.232271,0.008395,0.017815
ottaen,472.237494,0.022165,0.046937
tul,472.332299,0.028001,0.059283
yliopistossa,472.865950,0.008549,0.018079
puheeksi,473.123467,0.007679,0.016229
kuopio,473.712320,0.023292,0.049168
wat,473.916041,0.021705,0.045799
päimänä,474.274958,0.078679,0.165894
uli,474.284829,0.012695,0.026767
uneen,474.507493,0.013565,0.028588
hrat,475.351673,0.044689,0.094013
sel,475.740252,0.016790,0.035293
rakkauden,475.849394,0.012234,0.025711
nilsiän,476.614063,0.009419,0.019762
opetusta,477.749944,0.024059,0.050360
jatkoa,478.242431,0.008549,0.017875
johannes,478.833500,0.015459,0.032286
san,479.134425,0.028206,0.058868
jalan,479.608472,0.014948,0.031166
laiwa,480.202867,0.009470,0.019721
kirkkoon,480.234166,0.009112,0.018974
isän,480.860537,0.017353,0.036088
van,481.050934,0.015459,0.032137
tuorstaina,481.801338,0.012849,0.026668
kartanossa,482.189969,0.008702,0.018048
lilius,482.574597,0.008498,0.017609
kantta,483.808927,0.016023,0.033117
kon,484.121318,0.007423,0.015332
opiston,484.786716,0.016790,0.034635
ruhtinas,485.358131,0.015767,0.032484
porwoon,488.691903,0.008088,0.016550
opetuksen,488.858758,0.010084,0.020629
woin,488.955028,0.010596,0.021671
jospa,488.973865,0.007423,0.015180
nen,489.466966,0.077502,0.158340
kuiu,489.478186,0.009931,0.020289
hänessä,489.809148,0.011620,0.023724
opettajia,490.583952,0.007576,0.015443
kan,490.822556,0.022575,0.045994
holmberg,491.160459,0.008446,0.017197
sei,491.166990,0.008702,0.017718
tampereella,492.502784,0.059074,0.119946
saatetaan,492.915055,0.009163,0.018590
hoidosta,493.910075,0.010238,0.020729
satakunnan,494.318703,0.010750,0.021747
mia,494.623787,0.011876,0.024010
seuraavana,494.922873,0.007934,0.016032
huudahti,495.152421,0.010136,0.020470
kylässä,496.398515,0.095930,0.193253
kirjoitti,496.509350,0.013668,0.027528
neiti,496.518807,0.126542,0.254859
lle,497.397566,0.017456,0.035094
mci,497.795841,0.010904,0.021904
nimittänyt,497.879725,0.008088,0.016245
maisteri,497.957528,0.044126,0.088614
eläinten,499.463435,0.011057,0.022138
kemissä,500.420256,0.007730,0.015446
muolsi,500.996611,0.009009,0.017983
espanjan,501.196530,0.011159,0.022266
koulun,501.521899,0.047812,0.095333
paikoilla,502.073714,0.007781,0.015498
seura,502.094859,0.041464,0.082582
kesäkuuta,502.510196,0.025493,0.050731
aleksander,502.840447,0.012746,0.025349
varmaankin,503.390451,0.007371,0.014643
päimällä,503.542046,0.023445,0.046560
käskystä,504.036263,0.015408,0.030570
päiwänä,505.403725,0.096033,0.190012
tienoilla,505.666736,0.007832,0.015489
hoi,506.605642,0.011006,0.021725
peltoa,506.649554,0.007730,0.015257
tii,506.803109,0.009470,0.018686
omistama,507.081010,0.011825,0.023320
halutaan,507.341342,0.042846,0.084452
tuuli,507.788773,0.021756,0.042844
muisto,508.738280,0.007934,0.015596
varsin,508.850609,0.015357,0.030180
loimaan,509.234223,0.008702,0.017089
seuralle,509.654501,0.008549,0.016774
korkoa,510.509205,0.019708,0.038605
postissa,511.778131,0.014896,0.029107
mukaansa,513.621220,0.014692,0.028604
päiwästä,513.999698,0.014384,0.027985
maaseuduille,514.009510,0.008088,0.015735
lunta,514.076165,0.027643,0.053772
hankkii,514.084796,0.009573,0.018621
uskon,514.790284,0.013207,0.025655
paremman,515.600797,0.015715,0.030480
juhani,516.070069,0.009163,0.017755
aksel,516.642278,0.010289,0.019916
esimies,516.733125,0.029178,0.056467
rouma,517.924549,0.022114,0.042698
olivat,518.335187,0.060149,0.116042
konttoristi,519.076379,0.009265,0.017850
tiedoksi,519.883995,0.026465,0.050906
par,519.936727,0.007576,0.014571
marraskuuta,520.132938,0.022217,0.042713
tontti,520.355058,0.008600,0.016527
pan,520.612190,0.011415,0.021927
tulewan,520.782793,0.011057,0.021232
hbl,520.864531,0.016586,0.031843
koskemista,522.348966,0.008344,0.015974
kävi,522.698646,0.008805,0.016845
jansson,523.219855,0.009419,0.018002
selityksiä,523.335959,0.007730,0.014770
stenberg,523.988365,0.008344,0.015924
hywiä,524.005649,0.014180,0.027060
kirkolle,524.481795,0.009419,0.017959
kouluissa,524.837890,0.008856,0.016874
presidentti,525.174666,0.014129,0.026902
huomatkaa,525.298818,0.016381,0.031184
selä,525.697321,0.108165,0.205755
vastaanotto,525.833977,0.009777,0.018594
tukholmassa,525.909148,0.011723,0.022290
allekirjoittanut,526.576027,0.019862,0.037719
opett,526.894495,0.009317,0.017682
henkivakuutuksia,527.029849,0.009214,0.017483
laa,527.231881,0.038086,0.072237
malin,528.188342,0.009317,0.017639
tyytyä,529.281299,0.020834,0.039364
jan,530.101372,0.013002,0.024528
ostaja,530.362917,0.010340,0.019497
ori,531.384859,0.013719,0.025817
kieli,531.591620,0.011108,0.020896
arki,531.874064,0.017865,0.033590
hangon,531.974406,0.020630,0.038779
alalta,532.017341,0.013770,0.025883
nii,532.406031,0.014487,0.027210
säästöpankin,532.639553,0.008907,0.016723
alex,532.741907,0.008600,0.016143
puut,533.098772,0.017251,0.032360
haa,533.108683,0.009829,0.018436
tulleita,533.934104,0.011825,0.022147
lääkärit,534.071489,0.008293,0.015528
venäjältä,534.303089,0.008498,0.015904
mesi,534.898215,0.010596,0.019810
kiitollisuudella,535.195535,0.008446,0.015782
maanantai,535.214812,0.019503,0.036440
luutnantti,535.728264,0.012951,0.024175
asessori,536.081929,0.012081,0.022536
toimittaa,537.183704,0.074635,0.138938
tia,537.389518,0.010443,0.019432
sairaita,537.765274,0.020630,0.038362
gustaf,537.988752,0.027643,0.051382
laulun,538.091479,0.015255,0.028350
herran,538.413673,0.042795,0.079484
waasaan,538.964814,0.009470,0.017571
axel,538.976732,0.016534,0.030677
kauniin,539.375641,0.012183,0.022588
loin,539.393322,0.010443,0.019360
viimeksi,539.472097,0.009573,0.017744
waasassa,539.485117,0.012081,0.022393
myrsky,539.722842,0.008600,0.015934
pitäjästä,540.039254,0.018787,0.034788
turussa,540.496571,0.060712,0.112326
rahatoimikamari,540.810911,0.016688,0.030857
sanomain,540.854347,0.013719,0.025365
palkintoja,541.237668,0.009931,0.018349
opettajan,541.263676,0.023343,0.043126
pankin,541.719186,0.033478,0.061800
uhalla,542.105184,0.041362,0.076298
lehmää,542.283384,0.011569,0.021334
museo,542.365805,0.008856,0.016328
saan,543.006300,0.045713,0.084185
porissa,543.100686,0.037522,0.069089
elias,544.009501,0.010084,0.018537
joit,544.543152,0.007883,0.014477
myy,544.607104,0.102636,0.188460
osakeyhtiö,545.080811,0.038802,0.071186
raatihuoneella,545.220098,0.016944,0.031077
taa,545.625321,0.064448,0.118119
nya,545.778431,0.009982,0.018290
isänsä,545.859694,0.015869,0.029072
rautatie,546.139296,0.018121,0.033181
laiman,546.294984,0.008958,0.016398
suunta,546.357408,0.012593,0.023049
kihlakunnan,546.380291,0.016432,0.030074
pastorin,546.447850,0.008242,0.015082
meden,546.515731,0.012746,0.023323
laitoksen,547.923684,0.016125,0.029429
antrean,548.689087,0.015562,0.028362
merimies,549.206775,0.011467,0.020878
riviltä,549.801450,0.013821,0.025139
mut,550.873810,0.014743,0.026763
esi,550.945998,0.013668,0.024808
tirj,551.044827,0.008344,0.015142
sivulla,551.448861,0.009573,0.017359
kylmää,551.555902,0.007679,0.013922
hoitamaan,551.701637,0.026977,0.048898
lindholm,551.860123,0.013668,0.024767
satamaan,552.892924,0.009829,0.017777
ohitse,554.353579,0.010596,0.019115
koulua,554.725253,0.013770,0.024823
keisarin,555.030250,0.027028,0.048697
vaikea,555.105802,0.007934,0.014294
sjöblom,555.387470,0.010392,0.018711
allekirjoittaneelle,556.435172,0.015408,0.027691
kiinan,557.300809,0.013719,0.024617
karttulan,557.448356,0.009214,0.016529
lis,557.977394,0.008293,0.014862
suruksi,559.266912,0.007781,0.013913
professori,560.215850,0.030356,0.054186
suomalaisia,560.856097,0.026875,0.047918
rakennettu,560.998233,0.015664,0.027922
osaan,562.234261,0.012490,0.022216
ainetta,562.665573,0.007371,0.013101
täyttämisestä,562.679137,0.010801,0.019196
voipi,562.932818,0.009214,0.016368
pyhäpäivinä,563.024218,0.010955,0.019457
linnan,563.493007,0.011313,0.020077
helmikuun,563.720093,0.049552,0.087902
koulujen,563.888879,0.012746,0.022604
telefooni,564.267917,0.083440,0.147873
alfred,565.038508,0.017968,0.031799
papiston,565.735724,0.013770,0.024340
kirjeitä,566.173724,0.014640,0.025859
vastaanottaa,566.307979,0.022063,0.038959
huhtikuun,566.498430,0.053954,0.095242
radalla,566.815237,0.020834,0.036757
rouwa,567.239885,0.031584,0.055681
muodelta,567.703335,0.009982,0.017583
muassa,567.758757,0.037164,0.065458
ympärillä,567.839933,0.016842,0.029659
kunnat,568.445791,0.011620,0.020442
julistetaan,569.192894,0.022524,0.039571
saaren,569.691730,0.013668,0.023992
nyström,570.010572,0.007371,0.012932
kouluun,570.327223,0.018940,0.033210
rahoista,570.670748,0.009470,0.016595
metsän,571.032058,0.016790,0.029404
tiu,571.553264,0.008600,0.015047
kovin,571.661516,0.007423,0.012984
kaupassa,571.685098,0.017302,0.030265
taidetta,572.070471,0.009880,0.017270
ulkomailta,572.087374,0.011364,0.019865
oppilaita,572.478661,0.028667,0.050074
lindgren,572.552026,0.011723,0.020474
etla,572.567555,0.025800,0.045060
luman,572.684453,0.010904,0.019039
ranska,573.353795,0.007883,0.013749
metsää,573.619445,0.010750,0.018741
ynnä,573.850377,0.136115,0.237196
puoleksi,574.919141,0.010494,0.018253
lahjoja,575.894985,0.008805,0.015289
läänissä,575.970502,0.037778,0.065591
jat,576.026097,0.009214,0.015996
markkaa,576.226502,0.155925,0.270597
kaupungissamme,576.295144,0.007423,0.012880
torstai,576.767337,0.022575,0.039140
toukokuun,577.000694,0.060916,0.105574
laski,577.013199,0.009368,0.016235
tehdystä,577.373512,0.007525,0.013033
lln,577.407006,0.008498,0.014717
talolliset,577.750966,0.008754,0.015151
kultaseppä,577.828136,0.011211,0.019401
ilmoitus,578.466210,0.035577,0.061503
teollisuutta,578.940493,0.010340,0.017861
martti,579.112041,0.007371,0.012729
opettajat,579.328328,0.018173,0.031368
haminaan,580.087975,0.007627,0.013149
maatamme,580.677400,0.008856,0.015251
varmaan,580.909561,0.012798,0.022030
tiet,581.716438,0.011159,0.019184
palkinto,582.054367,0.014436,0.024801
vuosittain,582.120497,0.014589,0.025062
etti,582.378752,0.007474,0.012833
numeroa,583.820741,0.010904,0.018676
kansakoulujen,584.298137,0.018070,0.030926
asianajaja,584.735888,0.018992,0.032479
vuonna,584.847722,0.048426,0.082801
kutsunut,585.357309,0.010084,0.017228
manha,586.776790,0.016176,0.027568
marraskuun,586.905641,0.062862,0.107107
wainaja,587.039859,0.016586,0.028253
aineita,587.354067,0.010596,0.018041
lainoja,587.755077,0.018531,0.031528
vainajan,587.919110,0.010289,0.017501
rata,588.288095,0.026414,0.044900
onnellinen,588.485311,0.009521,0.016179
lauwantaina,590.489157,0.020732,0.035110
karhu,590.919079,0.007576,0.012821
katseli,591.161607,0.012798,0.021648
juo,591.176001,0.009061,0.015327
rakkautta,591.177882,0.010494,0.017751
paraikaa,591.491398,0.008139,0.013761
ohjelmaan,591.558031,0.013975,0.023624
turun,591.969951,0.158229,0.267292
posti,592.041451,0.040850,0.068998
suuremmissa,592.073218,0.008754,0.014785
aurinko,593.577105,0.010699,0.018024
kaupunkien,593.791468,0.022114,0.037242
laista,594.193139,0.012030,0.020245
tilille,595.167329,0.009470,0.015912
wapaasti,595.324336,0.007627,0.012812
junat,595.558287,0.016176,0.027161
semmoisia,595.667995,0.018275,0.030680
huhtikuuta,596.110169,0.021705,0.036410
fclo,596.921305,0.010443,0.017494
lukkari,597.629202,0.008242,0.013791
opettajain,597.796331,0.013463,0.022521
joen,597.917231,0.019401,0.032448
niinkuin,598.458228,0.158997,0.265677
todistukset,598.461060,0.012030,0.020101
väliin,598.494965,0.008088,0.013514
tahi,598.883613,0.255132,0.426013
teen,599.334026,0.030663,0.051162
syyskuuta,599.632682,0.026465,0.044136
kolmeksi,599.900920,0.007320,0.012202
ruotsalaista,600.141840,0.007730,0.012880
werner,600.152190,0.014845,0.024736
nyman,600.295144,0.017353,0.028908
arw,600.437449,0.007576,0.012618
varustettu,600.502779,0.017353,0.028898
ilmoitetaan,600.530287,0.108830,0.181224
voimaa,600.683841,0.007832,0.013039
koululle,600.828374,0.010187,0.016955
vihdoin,600.957702,0.017405,0.028962
ostajille,601.436942,0.022217,0.036939
vanhassa,601.681539,0.008549,0.014208
tutkinnon,602.441178,0.009368,0.015550
andersson,602.531135,0.015869,0.026337
ranskalainen,602.937593,0.007474,0.012396
runoilija,603.045656,0.007474,0.012393
lontoosta,603.112176,0.014640,0.024275
kuninkaan,603.283226,0.014538,0.024098
kesäkuun,603.512842,0.067366,0.111624
jään,603.848854,0.009777,0.016192
lia,603.891099,0.007730,0.012800
asuma,603.982721,0.007525,0.012459
johtokunta,604.277731,0.082263,0.136134
lämpö,604.308866,0.009419,0.015586
luoli,604.345440,0.007474,0.012367
palm,604.995421,0.008293,0.013707
koulut,605.101899,0.008344,0.013789
eriksson,605.257681,0.009419,0.015562
näytäntö,605.302806,0.008037,0.013277
kuningas,605.382766,0.030765,0.050820
hra,605.410026,0.328283,0.542249
tll,605.428549,0.009009,0.014881
saapi,605.563691,0.041874,0.069148
helmikuuta,605.924613,0.020220,0.033371
haminassa,606.242751,0.010801,0.017817
kylästä,606.720174,0.034246,0.056445
kansakoulun,607.527001,0.051856,0.085355
tiistai,607.798294,0.032659,0.053734
metsä,607.982142,0.012183,0.020039
hakenut,608.381893,0.009214,0.015145
esineitä,608.704727,0.011006,0.018081
semmoisen,608.768134,0.011774,0.019340
adolf,608.970537,0.016893,0.027740
lääni,609.202247,0.009009,0.014789
nyberg,609.852051,0.011415,0.018718
vähitellen,610.436636,0.016790,0.027506
harrastusta,610.776452,0.009265,0.015170
tilattu,610.871223,0.008600,0.014078
rahatoimikamarin,611.196430,0.019248,0.031492
grönroos,611.486957,0.009112,0.014901
korkoja,611.819754,0.008242,0.013471
hämeen,612.308965,0.029946,0.048907
oppilaille,612.342338,0.011518,0.018809
syyskuun,612.444438,0.076222,0.124456
isompi,612.572948,0.008856,0.014457
kieltä,612.628794,0.014538,0.023731
kaupaksi,613.665039,0.012695,0.020687
sielun,613.881248,0.009317,0.015177
jok,613.884930,0.037471,0.061040
pariisissa,613.998454,0.012030,0.019592
toimeenpannaan,613.999958,0.008293,0.013506
semmoista,614.594225,0.021858,0.035565
rakkaus,614.768443,0.017763,0.028894
täti,614.836590,0.007474,0.012156
uutiset,614.904725,0.009624,0.015651
alempana,614.987413,0.010699,0.017397
osassa,615.164540,0.027592,0.044852
kunniaksi,615.277046,0.009317,0.015142
nykyä,615.501922,0.019094,0.031022
oppilas,615.823131,0.015920,0.025852
sampo,616.011397,0.008088,0.013130
ruotsia,616.108887,0.010289,0.016700
waasa,616.309569,0.008395,0.013622
tampereen,616.388630,0.101459,0.164602
rahasto,617.087484,0.009317,0.015098
maamme,617.261501,0.119120,0.192981
siilä,618.081669,0.009931,0.016067
hienoa,618.286285,0.009163,0.014820
molempain,619.387345,0.007525,0.012149
sydäntä,619.741727,0.007423,0.011977
paikalla,619.830522,0.057026,0.092002
poila,619.879965,0.008344,0.013461
tay,619.997168,0.012132,0.019568
päällikkö,620.490585,0.023906,0.038527
helena,621.112025,0.008600,0.013846
kulut,621.181782,0.013309,0.021426
toukokuuta,621.789736,0.026107,0.041987
keisarille,622.206121,0.008549,0.013739
pyydettäessä,622.403539,0.009419,0.015133
tori,623.205803,0.012490,0.020042
tulevan,623.353166,0.025390,0.040732
sinulle,623.371193,0.025339,0.040649
herman,623.443018,0.022217,0.035635
tytär,624.134474,0.022370,0.035842
pormestari,624.991844,0.016432,0.026292
lilla,625.026370,0.009982,0.015971
tirehtööri,625.071886,0.009777,0.015642
arkkitehti,625.098037,0.009470,0.015150
jumalaa,625.131184,0.012951,0.020717
rautatiellä,625.361083,0.013668,0.021856
uudenkirkon,625.823320,0.008037,0.012842
hymiä,625.826131,0.011825,0.018895
nuorukainen,626.033116,0.011467,0.018316
aam,627.076576,0.020578,0.032817
kuu,627.541424,0.060097,0.095766
grönlund,627.825797,0.009009,0.014350
the,628.092083,0.008139,0.012959
jll,628.166108,0.016381,0.026077
waa,628.410564,0.013002,0.020691
tilanomistaja,628.435397,0.008344,0.013277
miclä,628.497961,0.017507,0.027855
muonna,628.547321,0.042130,0.067027
kadonnut,628.648036,0.016381,0.026057
huolella,628.698635,0.009163,0.014575
sydämen,628.735321,0.008958,0.014248
korkea,628.954551,0.018992,0.030195
juhlaa,629.091928,0.009777,0.015542
kauppaa,629.327975,0.022012,0.034977
suurimmalla,630.039158,0.007832,0.012431
numerot,630.337824,0.025134,0.039874
puheena,630.849644,0.017098,0.027102
sähkösanoma,631.005948,0.013719,0.021741
kunta,631.017160,0.032967,0.052243
muosi,631.456593,0.013924,0.022050
vaikka,632.268460,0.052163,0.082501
wiipuriin,632.616998,0.009061,0.014323
postikonttorin,632.662157,0.012234,0.019338
hallberg,633.015716,0.008754,0.013828
viettää,633.259716,0.008088,0.012772
raumalle,633.505435,0.015562,0.024565
vaan,633.556968,0.193601,0.305579
kesänä,634.113128,0.034656,0.054652
vei,634.780896,0.007883,0.012419
armossa,635.024883,0.015203,0.023942
säätää,635.257232,0.014640,0.023046
tarjoo,635.266257,0.008856,0.013940
pyhän,635.369436,0.016023,0.025218
niinikään,635.373690,0.041413,0.065179
sit,635.462845,0.007883,0.012406
marllaa,635.971024,0.013054,0.020525
osoite,636.440462,0.036959,0.058072
mas,636.725560,0.010801,0.016964
nasta,637.299947,0.010289,0.016145
kirjoitetaan,637.429295,0.019401,0.030436
ilolla,638.104954,0.011467,0.017970
vuosina,638.460491,0.010136,0.015875
wuodelta,638.477189,0.016432,0.025736
fil,638.662830,0.021500,0.033664
oppi,638.850479,0.019043,0.029808
irtaimistoa,638.909572,0.008702,0.013621
maanantaisin,639.220723,0.010136,0.015856
semmoinen,639.717232,0.026568,0.041530
tänäkin,640.365627,0.008958,0.013989
luu,640.672180,0.047351,0.073908
kirkossa,640.690959,0.051702,0.080697
istui,640.965002,0.024981,0.038974
