Word,RelativeFreq,SocialistFreq,CorpusFreq
hylännyt,1.168551,0.027613,0.023630
puolin,1.168722,0.037128,0.031768
toiselta,1.168928,0.046958,0.040172
yksistään,1.169094,0.016761,0.014337
tullee,1.169104,0.013473,0.011524
nimi,1.169111,0.069080,0.059087
kirjoitetaan,1.169116,0.019027,0.016274
rinnan,1.169627,0.008036,0.006870
tapahtuma,1.169648,0.012172,0.010406
kuluu,1.169697,0.007431,0.006353
edistystä,1.169710,0.008802,0.007525
yhtaikaa,1.169844,0.008779,0.007504
lauvant,1.170309,0.008175,0.006985
kohta,1.170525,0.065211,0.055711
sopima,1.170532,0.014019,0.011977
markaksi,1.170863,0.012404,0.010594
sela,1.170978,0.052024,0.044427
kansat,1.171152,0.018388,0.015701
annetun,1.171195,0.038697,0.033041
alamaisen,1.171225,0.009546,0.008150
heitti,1.171303,0.036257,0.030954
sarja,1.171343,0.016250,0.013873
suorittamiseen,1.171351,0.008767,0.007485
lehdissä,1.171364,0.025882,0.022095
hilma,1.171366,0.034038,0.029058
tosta,1.171389,0.010603,0.009052
sivulla,1.171493,0.010522,0.008982
täydellistä,1.171514,0.012009,0.010251
lepää,1.171788,0.007571,0.006461
lisätty,1.171852,0.010510,0.008969
tulet,1.172066,0.011661,0.009949
merta,1.172348,0.011777,0.010045
ulkomaalaisten,1.172566,0.007431,0.006338
kielto,1.172576,0.010708,0.009132
lehtonen,1.172598,0.026614,0.022696
tilaisuuteen,1.172738,0.024336,0.020752
sisältää,1.172838,0.091352,0.077890
osalla,1.172980,0.011463,0.009773
tontilla,1.173349,0.008431,0.007185
laihian,1.173372,0.008733,0.007442
paraiten,1.173520,0.017749,0.015124
wanha,1.173633,0.030599,0.026072
herätti,1.173869,0.022884,0.019495
pina,1.173954,0.010022,0.008537
mahdollista,1.174023,0.097987,0.083462
malta,1.174097,0.035281,0.030050
kolmeen,1.174361,0.008477,0.007218
nähdessään,1.174828,0.009186,0.007819
kamarin,1.174884,0.010394,0.008847
tilien,1.174985,0.014205,0.012089
pidättää,1.175142,0.015053,0.012810
uusiin,1.175340,0.013891,0.011819
uudelle,1.175370,0.017435,0.014834
pitkää,1.175438,0.022965,0.019538
marrask,1.175802,0.054800,0.046607
kirjapainon,1.175848,0.022814,0.019402
täkäläinen,1.176206,0.011939,0.010151
villasia,1.176271,0.007919,0.006733
asioista,1.176277,0.092421,0.078571
alussa,1.176328,0.093514,0.079496
senaatissa,1.176392,0.029507,0.025082
mainittuja,1.176417,0.016912,0.014376
kuta,1.176600,0.018260,0.015519
valikoima,1.176611,0.064502,0.054820
selä,1.176613,0.115275,0.097972
kotona,1.176747,0.029135,0.024759
nuorten,1.176797,0.034723,0.029507
asettamisesta,1.176993,0.010905,0.009265
sofia,1.177004,0.029948,0.025444
nuoria,1.177033,0.022652,0.019245
ostakaa,1.177078,0.012497,0.010617
hanna,1.177168,0.026776,0.022746
fuinfa,1.177219,0.014193,0.012057
venäläistä,1.177326,0.008605,0.007309
nopeasti,1.177440,0.047980,0.040750
oulun,1.177891,0.137455,0.116696
jälkimäinen,1.177959,0.013775,0.011694
piiri,1.177961,0.023372,0.019841
esiintyy,1.177977,0.028868,0.024506
paria,1.178028,0.018667,0.015846
puheenjohtajana,1.178049,0.029007,0.024623
lainaa,1.178232,0.016331,0.013861
rannasta,1.178531,0.008419,0.007144
edustalle,1.178641,0.007501,0.006364
rakennusta,1.178664,0.007989,0.006778
elok,1.178861,0.070706,0.059978
käsi,1.178928,0.021757,0.018455
suurimmat,1.179047,0.010812,0.009170
junalla,1.179114,0.031540,0.026749
toulol,1.179312,0.012288,0.010420
jotfa,1.179584,0.058007,0.049176
sittemmin,1.179744,0.062248,0.052764
uskoo,1.179792,0.007478,0.006338
josef,1.179799,0.012230,0.010366
kätensä,1.180024,0.021176,0.017946
huomion,1.180094,0.014646,0.012411
ilmaa,1.180447,0.013636,0.011551
asetukset,1.180539,0.007594,0.006433
enimmän,1.180604,0.025208,0.021352
jotenkin,1.180760,0.043031,0.036443
hankkimiseksi,1.180894,0.010801,0.009146
ulkomailla,1.180924,0.035757,0.030279
alkavat,1.180925,0.016447,0.013928
taksan,1.180987,0.008523,0.007217
aine,1.181015,0.014751,0.012490
yleisissä,1.181126,0.007536,0.006380
aate,1.181174,0.017784,0.015056
peittää,1.181263,0.010661,0.009025
varastossa,1.181352,0.035223,0.029816
kuuluisa,1.181470,0.015216,0.012879
ministerin,1.181801,0.010092,0.008540
lapselle,1.181945,0.008396,0.007103
tarpeellisen,1.181949,0.009767,0.008263
juhlaan,1.182085,0.014228,0.012037
ympäri,1.182120,0.055695,0.047115
ilmoitamme,1.182120,0.011974,0.010129
vieläpä,1.182222,0.020049,0.016959
alueella,1.182372,0.029565,0.025005
asetettaisiin,1.182432,0.011080,0.009370
ison,1.182663,0.014089,0.011913
tilattaessa,1.182759,0.014391,0.012167
lanta,1.182766,0.011904,0.010065
palkkaamiseksi,1.183042,0.009627,0.008138
teemme,1.183082,0.017818,0.015061
perheineen,1.183325,0.010115,0.008548
huomaamatta,1.183381,0.009221,0.007792
jakaa,1.183538,0.020862,0.017627
ajaa,1.183542,0.054475,0.046027
paikkoja,1.183819,0.021397,0.018074
julkaista,1.184174,0.010022,0.008464
jatkoi,1.184178,0.022315,0.018844
tilaus,1.184587,0.011265,0.009510
ilmestyi,1.184601,0.021920,0.018504
pieni,1.184605,0.112312,0.094810
maksu,1.184689,0.032063,0.027064
alkaen,1.184776,0.143996,0.121539
kunnes,1.184882,0.066454,0.056085
päimä,1.184937,0.042055,0.035491
tuottaisi,1.184941,0.008465,0.007144
rohkeutta,1.185069,0.007489,0.006320
ottavat,1.185381,0.012148,0.010249
pibetään,1.185436,0.017795,0.015011
yleensä,1.185491,0.140511,0.118525
liina,1.185618,0.009000,0.007591
tunnettu,1.185735,0.099102,0.083579
loppupuolella,1.185910,0.008547,0.007207
oikeaan,1.185997,0.014205,0.011977
woipi,1.186123,0.012241,0.010321
tavallisia,1.186254,0.007466,0.006294
kesän,1.186410,0.034096,0.028739
luoti,1.186493,0.008709,0.007340
laumantaina,1.186606,0.016238,0.013685
jollei,1.186618,0.057298,0.048287
esittäen,1.186816,0.007780,0.006555
pian,1.187003,0.186288,0.156940
ratkaisu,1.187028,0.011173,0.009412
joulua,1.187326,0.009627,0.008108
mntta,1.187462,0.015657,0.013186
omituista,1.187485,0.010034,0.008450
rakentamaan,1.187600,0.009000,0.007578
aatteita,1.187716,0.010313,0.008683
suuresta,1.187959,0.029193,0.024574
feta,1.188105,0.017214,0.014489
paino,1.188205,0.019747,0.016619
heinäk,1.188327,0.055277,0.046516
ohjelmassa,1.188347,0.040602,0.034167
kaupan,1.188380,0.034979,0.029434
torkkelinkatu,1.188487,0.011126,0.009362
pohjalle,1.188731,0.017075,0.014364
tahtoisin,1.188817,0.012962,0.010903
tuuri,1.188924,0.007687,0.006465
futaan,1.189000,0.012532,0.010540
kantaa,1.189024,0.031412,0.026418
kutsui,1.189210,0.010336,0.008691
odottaa,1.189295,0.055788,0.046908
tanssi,1.189321,0.018120,0.015236
minä,1.189375,0.438144,0.368382
toimistot,1.189385,0.011405,0.009589
ohjelman,1.189431,0.053406,0.044901
marsinkin,1.189525,0.043577,0.036634
huoneeseen,1.189536,0.019631,0.016503
tilat,1.189600,0.015948,0.013406
rakentamiseen,1.189641,0.010173,0.008552
etta,1.189727,0.403556,0.339200
kaupungeissa,1.189959,0.033515,0.028165
myöskin,1.190077,0.563358,0.473379
meteen,1.190226,0.007884,0.006624
asemalla,1.190244,0.056601,0.047554
painettu,1.190344,0.013148,0.011045
omaksi,1.190361,0.015715,0.013202
ainoatakaan,1.190563,0.015495,0.013015
todistuksena,1.190602,0.009441,0.007930
pysyi,1.190717,0.013148,0.011042
pala,1.190829,0.009755,0.008192
mattan,1.190987,0.008245,0.006923
kaikesta,1.191194,0.047074,0.039518
matti,1.191422,0.140720,0.118111
walmis,1.191867,0.012346,0.010359
luki,1.191929,0.028112,0.023586
ylim,1.191961,0.011231,0.009422
luullaan,1.191970,0.020061,0.016830
tefee,1.192006,0.010952,0.009188
aikanaan,1.192051,0.016308,0.013681
suurella,1.192125,0.050664,0.042499
rauhaan,1.192297,0.008860,0.007431
voittaa,1.192544,0.011231,0.009417
mutanaan,1.192550,0.013845,0.011609
nousi,1.192621,0.053151,0.044566
painos,1.192659,0.042485,0.035622
tätä,1.192686,0.382561,0.320756
kaupunki,1.192748,0.044774,0.037538
tuttia,1.192888,0.007640,0.006405
lahteen,1.192908,0.024116,0.020216
sijaan,1.192908,0.120655,0.101143
tuotu,1.192935,0.023709,0.019874
waasassa,1.192968,0.011974,0.010037
tuostakin,1.193073,0.012741,0.010679
sisältämät,1.193114,0.010138,0.008497
mainittujen,1.193224,0.028461,0.023852
muutoksia,1.193354,0.028926,0.024239
johtokunnalle,1.193420,0.029681,0.024871
kokoontua,1.193483,0.013217,0.011075
tuleman,1.193711,0.067139,0.056244
suurien,1.193947,0.008268,0.006925
silmin,1.194504,0.012265,0.010268
tärkeä,1.194608,0.044378,0.037149
sataa,1.195051,0.021281,0.017807
asetuksen,1.195060,0.038569,0.032274
kauppiaan,1.195305,0.010336,0.008647
syntyneet,1.195334,0.013543,0.011330
lähellä,1.195364,0.120759,0.101023
tarpeeksi,1.195648,0.038709,0.032375
seinät,1.195943,0.007977,0.006670
antrean,1.195995,0.014960,0.012509
ilta,1.196144,0.047341,0.039578
tuntematon,1.196238,0.023314,0.019489
hyvällä,1.196287,0.016203,0.013545
asema,1.196358,0.086566,0.072358
oikeuden,1.196401,0.106050,0.088641
muonna,1.196431,0.040242,0.033635
mahdollinen,1.196438,0.014600,0.012203
aiotaan,1.196660,0.011207,0.009366
väestön,1.196781,0.013647,0.011403
seppä,1.196821,0.030041,0.025101
ylöspäin,1.196969,0.014228,0.011887
miehistö,1.197195,0.013659,0.011409
ihon,1.197289,0.008384,0.007003
niisiä,1.197440,0.012044,0.010058
toimenpiteeseen,1.197808,0.008907,0.007436
kulunut,1.197816,0.028937,0.024158
astunut,1.197905,0.012985,0.010840
nuorille,1.197950,0.014542,0.012139
käyttämään,1.197971,0.023930,0.019975
sairauden,1.197990,0.018539,0.015475
muuttuu,1.198205,0.014205,0.011855
tämän,1.198258,1.022234,0.853101
saapui,1.198287,0.115763,0.096607
useiden,1.198593,0.012927,0.010785
varmasti,1.198635,0.022326,0.018627
hukkaan,1.198718,0.011928,0.009950
löytänyt,1.198741,0.014763,0.012315
yhteyteen,1.198747,0.027752,0.023151
valtakunnan,1.198873,0.021025,0.017537
herättänyt,1.199188,0.023639,0.019713
kansalaisia,1.199193,0.018678,0.015576
arkip,1.199429,0.023511,0.019602
aitoina,1.199667,0.034050,0.028383
minkä,1.199771,0.119144,0.099306
läpi,1.199778,0.074610,0.062187
omistaa,1.199919,0.030134,0.025113
uudelleen,1.199991,0.095558,0.079633
johtamaan,1.199999,0.011254,0.009378
mieliala,1.200138,0.017319,0.014431
kokonaan,1.200260,0.085322,0.071087
koskee,1.200329,0.057542,0.047939
muuhun,1.200394,0.017110,0.014253
kulkea,1.200423,0.019631,0.016353
suosiota,1.200754,0.011056,0.009208
luut,1.201161,0.009790,0.008150
ivaan,1.201216,0.033132,0.027582
ansio,1.201268,0.010127,0.008430
tähänkin,1.201336,0.014983,0.012472
kehittyä,1.201376,0.007954,0.006621
intoa,1.201615,0.012462,0.010371
luoli,1.201630,0.007815,0.006503
yleisessä,1.201712,0.022733,0.018917
merkityksessä,1.201734,0.009406,0.007827
riippuu,1.201810,0.048352,0.040233
kansalaisten,1.201908,0.021815,0.018150
mitali,1.202099,0.019154,0.015934
antautua,1.202601,0.008988,0.007474
saimme,1.203020,0.014914,0.012397
oluen,1.203037,0.008117,0.006747
pysyy,1.203242,0.026916,0.022369
hankkimista,1.203343,0.011138,0.009256
toisensa,1.203607,0.026776,0.022247
pimeässä,1.203800,0.007896,0.006559
osalle,1.203807,0.028298,0.023507
hänelle,1.204165,0.206051,0.171116
ensinnäkin,1.204311,0.011045,0.009171
osta,1.204321,0.016157,0.013416
anomuksia,1.204434,0.007513,0.006238
saksassa,1.204499,0.018574,0.015420
minulta,1.204536,0.016006,0.013288
lolla,1.204592,0.010963,0.009101
puolestamme,1.204650,0.009790,0.008127
syrjään,1.205041,0.017412,0.014449
oloissa,1.205217,0.041346,0.034306
mukaan,1.205336,0.583888,0.484419
ilmestynyt,1.205458,0.096627,0.080158
kussakin,1.205557,0.014809,0.012284
fuitenfin,1.205605,0.030146,0.025005
osan,1.205624,0.078433,0.065056
kiinnittää,1.205627,0.013183,0.010934
noutamaan,1.205643,0.009627,0.007985
englannissa,1.205745,0.030366,0.025185
senaattiin,1.205812,0.035060,0.029076
siirtynyt,1.205849,0.008767,0.007271
esityksestä,1.205921,0.017574,0.014573
entisessä,1.206297,0.011858,0.009830
ainoan,1.206418,0.014972,0.012410
hetkellä,1.206468,0.024557,0.020355
määrätään,1.206606,0.028821,0.023886
suurimman,1.206728,0.021478,0.017799
luule,1.207067,0.012613,0.010449
osakseen,1.207159,0.017203,0.014250
muuan,1.207203,0.084776,0.070225
mielet,1.207231,0.012718,0.010535
rykmentin,1.207241,0.008001,0.006627
tunnetta,1.207242,0.009860,0.008167
lappeenrannasta,1.207401,0.032458,0.026882
millainen,1.207555,0.007919,0.006558
jonfun,1.207703,0.008105,0.006711
käsittää,1.208071,0.043100,0.035677
helsingissa,1.208220,0.026242,0.021719
kanssaan,1.208313,0.019062,0.015775
huoli,1.208693,0.016993,0.014059
löytää,1.208833,0.024243,0.020055
ehdotuksesta,1.209278,0.022710,0.018780
tarkoitusta,1.209336,0.026997,0.022324
asetettu,1.209406,0.044169,0.036522
hankkimisesta,1.209581,0.009918,0.008199
nimenomaan,1.209640,0.020723,0.017132
saksan,1.209739,0.047097,0.038932
asunnossa,1.209876,0.018132,0.014987
jäsenenä,1.210062,0.014321,0.011835
kalkki,1.210383,0.008291,0.006850
mainitun,1.210444,0.131030,0.108250
matkustaja,1.210445,0.010661,0.008808
rahastosta,1.210524,0.009523,0.007867
oskari,1.210651,0.019631,0.016215
jokaisessa,1.210704,0.017574,0.014516
laajat,1.210807,0.008953,0.007395
mfan,1.210941,0.009953,0.008219
myynnistä,1.211027,0.008942,0.007384
tama,1.211057,0.111046,0.091693
yksi,1.211098,0.179549,0.148253
kysyi,1.211117,0.038453,0.031750
neljän,1.211176,0.022152,0.018290
huhtik,1.211411,0.062829,0.051864
tilattu,1.211568,0.008849,0.007304
halusi,1.211693,0.007617,0.006286
lesäl,1.211708,0.011138,0.009192
kaupungille,1.211750,0.022082,0.018224
kuinka,1.211797,0.220261,0.181764
tärkeän,1.211950,0.011265,0.009295
lukenut,1.212078,0.010708,0.008834
hallberg,1.212137,0.009383,0.007741
muodostaa,1.212377,0.024348,0.020083
junaa,1.212609,0.009081,0.007489
kannatusta,1.212655,0.029867,0.024629
neljä,1.212664,0.079606,0.065646
kansojen,1.212975,0.016471,0.013579
avataan,1.213118,0.013334,0.010991
saadaan,1.213219,0.176982,0.145878
järjestämisestä,1.213562,0.022106,0.018215
tuskin,1.214003,0.072937,0.060080
historiallinen,1.214107,0.012451,0.010255
lapset,1.214726,0.077259,0.063602
noudattaen,1.214844,0.010499,0.008642
sana,1.215049,0.040951,0.033703
metri,1.215105,0.007687,0.006326
semmoisia,1.215498,0.017296,0.014229
ennen,1.215547,0.777709,0.639802
reipas,1.215725,0.012021,0.009888
jefä,1.216008,0.013496,0.011099
marfan,1.216155,0.026927,0.022141
omistajalle,1.216197,0.007489,0.006158
grönlund,1.216475,0.008872,0.007293
perille,1.216598,0.037419,0.030757
kohtuulliset,1.216658,0.020421,0.016784
kuolee,1.216687,0.010138,0.008333
suunnan,1.217065,0.011939,0.009810
saatua,1.217095,0.011928,0.009800
mainittuna,1.217134,0.018376,0.015098
muutokset,1.217310,0.011207,0.009207
oikeutetut,1.217602,0.012776,0.010493
kauppakatu,1.217622,0.021955,0.018031
helmik,1.217757,0.058611,0.048131
toiwon,1.217834,0.008814,0.007237
waasan,1.217855,0.052221,0.042879
anomus,1.217862,0.047039,0.038624
poriin,1.217901,0.045134,0.037059
minkään,1.217930,0.013566,0.011139
yhteiset,1.218062,0.009534,0.007827
pienemmissä,1.218210,0.009221,0.007569
suoritettu,1.218220,0.018527,0.015208
eronnut,1.218224,0.011719,0.009619
tekemästä,1.218396,0.013903,0.011411
lukuisat,1.218427,0.012125,0.009952
kunnalliset,1.218743,0.008221,0.006746
mapaa,1.218830,0.008965,0.007355
nuoret,1.219189,0.039859,0.032693
yleisten,1.219226,0.019445,0.015949
tutin,1.219386,0.012369,0.010144
valiokunta,1.219525,0.027799,0.022795
pienempiä,1.219622,0.032330,0.026508
numero,1.219748,0.026637,0.021838
päätä,1.219755,0.014414,0.011817
apuna,1.219998,0.009290,0.007615
juuret,1.220024,0.009232,0.007567
huoneusto,1.220040,0.012485,0.010234
rakentamista,1.220069,0.018806,0.015414
alulla,1.220097,0.007815,0.006405
kalle,1.220137,0.082209,0.067377
vastaan,1.220245,0.261286,0.214126
merkityksestä,1.220339,0.018934,0.015515
lulla,1.220462,0.016076,0.013172
kaikki,1.220536,0.648871,0.531628
aaro,1.220586,0.009732,0.007973
numeroita,1.220856,0.012985,0.010636
ilme,1.220947,0.014240,0.011663
lepoa,1.220962,0.007768,0.006362
tosi,1.220985,0.029077,0.023814
voimaan,1.221058,0.010069,0.008246
olen,1.221330,0.261205,0.213869
elämästä,1.221399,0.026532,0.021723
tavaraa,1.221658,0.032191,0.026350
hyvillä,1.221692,0.013891,0.011371
määrättiin,1.221713,0.037524,0.030714
tarkan,1.221836,0.007408,0.006063
teetä,1.221962,0.022791,0.018651
esitettiin,1.222009,0.053034,0.043399
alin,1.222068,0.021931,0.017946
hautaan,1.222145,0.009093,0.007440
mannaan,1.222214,0.009697,0.007934
laskettu,1.222236,0.023860,0.019522
kapina,1.222481,0.010812,0.008845
joukossa,1.222527,0.071380,0.058387
myöntänyt,1.222684,0.075110,0.061430
tahdot,1.222736,0.009488,0.007760
wuosi,1.222864,0.023686,0.019369
laajalle,1.222898,0.011393,0.009317
pimeä,1.223345,0.007478,0.006113
avoinna,1.223378,0.264981,0.216598
kestäessä,1.223396,0.010801,0.008828
meidänkin,1.223701,0.017900,0.014628
kehityksestä,1.223704,0.008210,0.006709
käydään,1.223915,0.008849,0.007230
anoa,1.223951,0.017052,0.013932
kannalle,1.224124,0.032957,0.026923
pohjoisesta,1.224227,0.009999,0.008168
kohtuullisilla,1.224639,0.010452,0.008535
lopussa,1.224749,0.063607,0.051935
walmistaa,1.224823,0.008128,0.006636
kannalta,1.224851,0.030936,0.025257
owal,1.224896,0.008558,0.006987
muun,1.225024,0.087820,0.071689
ylitse,1.225046,0.011451,0.009348
suhteissa,1.225125,0.014193,0.011585
sanoja,1.225173,0.038104,0.031101
ella,1.225216,0.022547,0.018403
moimaa,1.225798,0.007733,0.006309
määrätä,1.225964,0.043890,0.035801
parooni,1.225994,0.008756,0.007142
toisessa,1.226224,0.067964,0.055426
välttämätön,1.226292,0.013868,0.011309
tuottama,1.226443,0.008338,0.006798
oifeuben,1.226571,0.007757,0.006324
pitkä,1.227064,0.043600,0.035532
osia,1.227174,0.028496,0.023221
yleiseksi,1.227175,0.008988,0.007324
ukko,1.227282,0.016366,0.013335
pyydetty,1.227318,0.018027,0.014689
