asiamiehille	0.010486	0.013310	0.002824
tuloksena	0.010481	0.016612	0.006131
fuuri	0.010480	0.013156	0.002675
kivi	0.010479	0.014033	0.003554
eta	0.010475	0.014548	0.004074
liite	0.010471	0.023216	0.012744
elävien	0.010469	0.011040	0.000571
tukiainen	0.010462	0.011401	0.000940
kansallispankin	0.010456	0.012330	0.001874
jokaista	0.010453	0.028426	0.017973
antinkatu	0.010446	0.020636	0.010190
anomusta	0.010445	0.022339	0.011894
aila	0.010442	0.027498	0.017056
puhemies	0.010429	0.017386	0.006957
eduskuntaa	0.010425	0.010834	0.000409
moidaan	0.010425	0.045503	0.035078
nuorsuomalainen	0.010420	0.010421	0.000001
itsestään	0.010406	0.036526	0.026119
lyö	0.010398	0.028271	0.017873
tuotiin	0.010394	0.031212	0.020819
kirjeellä	0.010389	0.013362	0.002973
elämää	0.010387	0.050868	0.040481
silsi	0.010383	0.023474	0.013091
kari	0.010370	0.017850	0.007480
toiselta	0.010357	0.046999	0.036641
puolueitten	0.010354	0.013310	0.002956
taavi	0.010346	0.011866	0.001519
malmink	0.010345	0.010473	0.000128
hyvät	0.010345	0.025950	0.015605
riihimäelle	0.010342	0.013568	0.003226
työttömät	0.010341	0.010834	0.000493
teibän	0.010339	0.012382	0.002042
onnistui	0.010335	0.028478	0.018143
rooisi	0.010332	0.011763	0.001430
kokoontumis	0.010331	0.010421	0.000090
lykättiin	0.010331	0.029922	0.019591
esittelyssä	0.010330	0.010989	0.000659
kuulu	0.010323	0.043749	0.033425
tolstoin	0.010322	0.013156	0.002833
oikealta	0.010319	0.013517	0.003197
julaista	0.010315	0.016664	0.006348
tuotanto	0.010312	0.014187	0.003875
maalisi	0.010308	0.019707	0.009399
erinäisten	0.010308	0.013878	0.003570
syy	0.010306	0.074651	0.064345
syytetyt	0.010303	0.012743	0.002440
kirjevaihtoon	0.010302	0.010524	0.000222
kongressi	0.010301	0.015322	0.005021
miehiltä	0.010283	0.015838	0.005555
sorto	0.010278	0.012072	0.001794
lähetystö	0.010275	0.022493	0.012218
asianlaita	0.010271	0.021668	0.011397
pakotetut	0.010268	0.012846	0.002578
näytelmäkappale	0.010268	0.013929	0.003662
vaate	0.010263	0.011556	0.001293
klolo	0.010250	0.010318	0.000068
kolonaan	0.010249	0.031418	0.021169
sellaisesta	0.010231	0.018882	0.008651
alueen	0.010227	0.017437	0.007210
miehistä	0.010222	0.020636	0.010414
ensiluokan	0.010221	0.013929	0.003708
keskenään	0.010221	0.026569	0.016348
helsinkiinklo	0.010214	0.010215	0.000001
lainan	0.010211	0.028633	0.018422
miehinen	0.010210	0.014290	0.004080
ankarasti	0.010208	0.026827	0.016619
porroarien	0.010204	0.010215	0.000011
aitta	0.010201	0.017541	0.007340
näette	0.010193	0.017180	0.006987
päähän	0.010186	0.046999	0.036813
kärsii	0.010183	0.017902	0.007719
toimenpide	0.010181	0.018057	0.007875
valtuusto	0.010179	0.014858	0.004679
toki	0.010178	0.037970	0.027792
lippu	0.010177	0.022184	0.012007
onnistunut	0.010173	0.042975	0.032802
vapaus	0.010172	0.015219	0.005047
osote	0.010164	0.023009	0.012845
köyhän	0.010160	0.017386	0.007226
erityinen	0.010158	0.043233	0.033074
limppuun	0.010156	0.016973	0.006817
kurikan	0.010155	0.015477	0.005322
tehtäroä	0.010146	0.011092	0.000946
suostuneet	0.010141	0.016251	0.006110
työttömille	0.010139	0.010628	0.000489
aamuna	0.010138	0.053344	0.043206
pysyä	0.010138	0.035958	0.025821
pappi	0.010136	0.051384	0.041248
kunnallinen	0.010127	0.013207	0.003080
toimistossa	0.010123	0.018830	0.008707
toiminnassa	0.010123	0.014600	0.004477
kirjelmässä	0.010115	0.016870	0.006755
hautausapurengas	0.010111	0.010163	0.000052
lehto	0.010107	0.015219	0.005112
emil	0.010100	0.084402	0.074301
muoben	0.010098	0.014084	0.003986
työmäkeä	0.010092	0.012898	0.002805
alusvaatteita	0.010080	0.013104	0.003024
esiintyy	0.010075	0.028633	0.018557
teot	0.010073	0.014497	0.004424
pietiläinen	0.010071	0.012433	0.002362
tuntiseksi	0.010062	0.010576	0.000514
raha	0.010061	0.039260	0.029199
esitykseen	0.010061	0.018108	0.008048
kupari	0.010060	0.013001	0.002941
pyydettiin	0.010058	0.019707	0.009649
valpas	0.010057	0.010834	0.000777
myöstin	0.010056	0.023267	0.013211
wähemmän	0.010052	0.020327	0.010274
toimittajaa	0.010051	0.013775	0.003724
kuulunut	0.010042	0.036784	0.026741
august	0.010042	0.054634	0.044592
sitämieltä	0.010034	0.010163	0.000129
kantaja	0.010030	0.016148	0.006117
esittämään	0.010026	0.017025	0.006999
janiin	0.010024	0.010163	0.000139
maikkakin	0.010023	0.014239	0.004216
valtiollisen	0.010015	0.015425	0.005411
pnh	0.010005	0.011040	0.001035
hannes	0.010004	0.014910	0.004906
tulkaa	0.010004	0.017076	0.007072
ruoholahdenk	0.010004	0.011453	0.001449
jiitä	0.010001	0.010421	0.000420
filloin	0.010000	0.010989	0.000988
suhteellisesti	0.010000	0.019037	0.009037
anoneet	0.009998	0.021255	0.011257
aletaan	0.009998	0.018934	0.008936
näyttämö	0.009993	0.011143	0.001151
annetaan	0.009990	0.181082	0.171092
vuorimiehenk	0.009987	0.011866	0.001879
suuruus	0.009986	0.020017	0.010031
tehtaank	0.009982	0.010060	0.000078
neitsytpolku	0.009973	0.010009	0.000036
siksipä	0.009969	0.017025	0.007056
hallitsijalle	0.009969	0.012898	0.002929
valiokunnan	0.009965	0.032708	0.022743
kravattia	0.009963	0.012330	0.002367
sijaan	0.009963	0.124384	0.114421
parempi	0.009955	0.056801	0.046846
asetettu	0.009954	0.047257	0.037302
pyytäkää	0.009954	0.015735	0.005781
osia	0.009946	0.026466	0.016519
aition	0.009942	0.013826	0.003884
tarkoituksella	0.009933	0.012021	0.002088
jyrkän	0.009929	0.012898	0.002969
seuraamista	0.009925	0.022854	0.012930
pykälässä	0.009924	0.013001	0.003076
kätilö	0.009923	0.017541	0.007618
aikakauslehti	0.009921	0.011505	0.001584
oloissa	0.009920	0.041582	0.031661
työntekijöille	0.009919	0.012175	0.002257
tilaussetelin	0.009911	0.009957	0.000046
monasti	0.009911	0.020894	0.010983
taide	0.009911	0.015064	0.005153
toimituksessa	0.009903	0.013568	0.003665
kulmassa	0.009901	0.041221	0.031319
yllä	0.009900	0.042459	0.032559
tampereelta	0.009897	0.063972	0.054075
kiertokirje	0.009895	0.014394	0.004499
jokaoli	0.009894	0.009905	0.000011
huvila	0.009894	0.022751	0.012858
tilastoa	0.009892	0.013723	0.003831
putosi	0.009891	0.030129	0.020238
ottakaa	0.009887	0.016251	0.006364
ofaa	0.009887	0.012227	0.002340
huoleksi	0.009882	0.014806	0.004924
sipilä	0.009882	0.013878	0.003996
kärsimään	0.009878	0.017747	0.007869
lapsen	0.009875	0.051797	0.041921
koponen	0.009872	0.017231	0.007359
armeijan	0.009871	0.022287	0.012416
syyttää	0.009871	0.018366	0.008495
piiritoimikunnalle	0.009871	0.010215	0.000344
täälläkin	0.009870	0.027394	0.017524
kukaan	0.009867	0.087033	0.077166
hyötyä	0.009866	0.056594	0.046728
ammattiosastot	0.009864	0.010318	0.000454
junalle	0.009863	0.013207	0.003344
osastoon	0.009858	0.027549	0.017691
yhteiskunnallista	0.009856	0.012278	0.002422
vähintäin	0.009855	0.030696	0.020841
muotia	0.009854	0.020997	0.011143
eikuitenkaan	0.009849	0.009854	0.000004
käytetty	0.009849	0.037197	0.027348
ontullut	0.009847	0.009854	0.000007
noita	0.009846	0.057884	0.048039
tälle	0.009837	0.053447	0.043611
toejoen	0.009834	0.010060	0.000227
mailta	0.009829	0.024970	0.015141
oikeuttaa	0.009826	0.013671	0.003845
asioihin	0.009822	0.023370	0.013548
korottaa	0.009817	0.015116	0.005299
puuseppä	0.009816	0.031573	0.021757
tomerien	0.009804	0.011401	0.001597
edvard	0.009801	0.021100	0.011299
marian	0.009800	0.017541	0.007741
tapahtuneen	0.009793	0.021307	0.011514
mahdollisuutta	0.009791	0.015632	0.005841
persian	0.009791	0.013517	0.003726
ammattijärjestö	0.009788	0.009854	0.000066
tulemme	0.009784	0.025795	0.016011
jajos	0.009784	0.009802	0.000018
hietalahden	0.009783	0.013929	0.004146
lannalle	0.009773	0.020894	0.011121
paljastaa	0.009772	0.013052	0.003281
monia	0.009766	0.022854	0.013089
roaroja	0.009765	0.010731	0.000966
niinollen	0.009761	0.009802	0.000041
määräysten	0.009751	0.019243	0.009492
vuolijoki	0.009750	0.010576	0.000826
käsityksen	0.009748	0.020997	0.011249
päättyy	0.009743	0.022700	0.012956
liittyneet	0.009740	0.012227	0.002487
ursin	0.009735	0.014239	0.004504
liittyy	0.009728	0.016406	0.006678
muuttaa	0.009727	0.045038	0.035311
viranomaisten	0.009727	0.013929	0.004203
eritoten	0.009721	0.012175	0.002454
asioiden	0.009721	0.012743	0.003022
soi	0.009719	0.027240	0.017521
jättäneet	0.009716	0.021926	0.012210
seisomaan	0.009714	0.020481	0.010767
setin	0.009714	0.020688	0.010974
otettu	0.009713	0.079862	0.070149
roaatii	0.009712	0.010782	0.001071
mutto	0.009709	0.014497	0.004788
eipä	0.009708	0.043749	0.034040
osuustoiminta	0.009708	0.009802	0.000094
ehtinyt	0.009698	0.030593	0.020895
rikos	0.009697	0.016612	0.006915
sulun	0.009696	0.011711	0.002015
maalaisliitto	0.009693	0.009699	0.000006
pnö	0.009685	0.009957	0.000272
woitaisiin	0.009683	0.015735	0.006052
osio	0.009682	0.011143	0.001462
tietä	0.009679	0.067790	0.058111
uuden	0.009676	0.194444	0.184768
eino	0.009673	0.014703	0.005030
järjestelmää	0.009662	0.013671	0.004009
kasarmink	0.009660	0.013207	0.003547
kimppuun	0.009655	0.021204	0.011548
vain	0.009652	0.058142	0.048491
maatii	0.009643	0.027859	0.018215
raitis	0.009637	0.030283	0.020646
ilmotettu	0.009635	0.009957	0.000322
hymäksyttiin	0.009633	0.021874	0.012241
maanant	0.009628	0.023680	0.014052
stockmann	0.009625	0.011195	0.001570
useasti	0.009623	0.022132	0.012509
ville	0.009618	0.016406	0.006788
teollisuus	0.009616	0.019450	0.009833
keskuuteen	0.009615	0.013620	0.004005
vaaditaan	0.009613	0.031160	0.021547
keskustelussa	0.009610	0.018160	0.008550
tilintarkastajain	0.009610	0.020636	0.011026
ofa	0.009604	0.013568	0.003964
ammatillista	0.009602	0.009647	0.000046
kunhän	0.009594	0.009596	0.000002
sekäettä	0.009592	0.009596	0.000003
rautateiden	0.009582	0.018727	0.009145
fitte	0.009578	0.013981	0.004402
helmit	0.009578	0.017747	0.008169
tarmo	0.009578	0.011298	0.001720
kerr	0.009571	0.011298	0.001727
näemme	0.009569	0.027394	0.017825
olisiroat	0.009568	0.010421	0.000853
jotaon	0.009568	0.009596	0.000028
tuloksista	0.009566	0.013929	0.004364
ottamisesta	0.009564	0.015787	0.006223
uudistusten	0.009550	0.010679	0.001129
palttoo	0.009548	0.014342	0.004795
aito	0.009547	0.013929	0.004382
tullen	0.009529	0.024402	0.014873
yhteisiä	0.009528	0.018418	0.008889
imatralta	0.009524	0.020172	0.010647
yksin	0.009521	0.058245	0.048724
hermannin	0.009521	0.011350	0.001829
juttuja	0.009509	0.017592	0.008083
muutenkin	0.009508	0.029200	0.019692
lam	0.009499	0.023267	0.013768
takaa	0.009496	0.035339	0.025843
janne	0.009494	0.014806	0.005312
ilmoittanut	0.009492	0.051023	0.041530
paikallisjärjestön	0.009488	0.009493	0.000004
mfn	0.009484	0.009854	0.000370
pääministeri	0.009480	0.017695	0.008215
pvä	0.009479	0.009699	0.000220
satunnaisia	0.009476	0.012227	0.002751
satu	0.009470	0.022700	0.013230
katsottiin	0.009458	0.019965	0.010508
työpäiwä	0.009458	0.011040	0.001583
mustonen	0.009457	0.015890	0.006433
elämä	0.009457	0.072175	0.062718
marxin	0.009452	0.009647	0.000195
kehitystä	0.009449	0.020946	0.011497
järjestys	0.009448	0.024351	0.014902
maariank	0.009444	0.009699	0.000255
ehdokkaat	0.009443	0.013001	0.003557
pkonttori	0.009440	0.009441	0.000001
istuntoon	0.009435	0.015219	0.005784
mtan	0.009428	0.011917	0.002489
laatimat	0.009423	0.011556	0.002133
taantumusta	0.009419	0.009493	0.000073
paikkoihin	0.009413	0.025434	0.016021
aitoon	0.009410	0.011401	0.001991
ottoa	0.009408	0.015116	0.005707
todellinen	0.009405	0.027291	0.017886
torpalle	0.009399	0.009905	0.000506
tarmokkaasti	0.009398	0.012227	0.002829
maroja	0.009396	0.024609	0.015212
selwillä	0.009395	0.012330	0.002935
ainonkatu	0.009393	0.009647	0.000254
ofaston	0.009391	0.009596	0.000204
kerroimme	0.009387	0.015322	0.005935
ankaran	0.009381	0.020378	0.010997
määräämät	0.009372	0.014497	0.005124
tekoon	0.009358	0.017076	0.007719
paperossit	0.009356	0.010421	0.001065
sörnäs	0.009349	0.011505	0.002156
herroille	0.009348	0.027756	0.018407
hakasalmen	0.009345	0.009389	0.000044
kihlaus	0.009341	0.012382	0.003041
ainafin	0.009336	0.011401	0.002066
uubelleen	0.009335	0.010163	0.000829
lähimmässä	0.009329	0.018779	0.009450
jätetään	0.009327	0.030851	0.021524
oviraha	0.009323	0.012227	0.002904
pomot	0.009322	0.009493	0.000171
entisiä	0.009320	0.020842	0.011523
pormariston	0.009315	0.009596	0.000281
asemaansa	0.009312	0.014342	0.005030
ebusfunnan	0.009310	0.009338	0.000028
hautala	0.009305	0.010266	0.000962
määrä	0.009303	0.110197	0.100894
maikkapa	0.009296	0.020481	0.011185
työläisillä	0.009285	0.009338	0.000053
turman	0.009276	0.017128	0.007852
työaikaa	0.009276	0.010731	0.001455
julkisuuteen	0.009275	0.016922	0.007647
paikkakunnilla	0.009274	0.016457	0.007183
ketä	0.009272	0.016818	0.007547
lannalta	0.009270	0.018315	0.009045
fan	0.009269	0.030438	0.021169
otti	0.009267	0.123610	0.114344
korotus	0.009258	0.013413	0.004156
sirn	0.009257	0.009286	0.000029
järjestämään	0.009257	0.013465	0.004208
saamansa	0.009256	0.019192	0.009936
jolu	0.009254	0.030541	0.021287
sivuja	0.009254	0.009957	0.000703
työsopimus	0.009252	0.009338	0.000086
woitu	0.009251	0.020120	0.010870
tilit	0.009251	0.036784	0.027533
kestäviä	0.009249	0.014033	0.004783
jokaisella	0.009246	0.023732	0.014486
haaraosastoja	0.009244	0.010886	0.001641
pojat	0.009243	0.041943	0.032700
omiin	0.009243	0.017953	0.008711
sof	0.009240	0.009699	0.000459
tahdotte	0.009237	0.018315	0.009077
suureen	0.009237	0.028736	0.019499
alkavat	0.009234	0.017644	0.008410
tuohon	0.009234	0.040550	0.031316
anneta	0.009234	0.018624	0.009390
onsenaatti	0.009232	0.009235	0.000002
syyn	0.009225	0.019295	0.010070
merkitsee	0.009223	0.026982	0.017759
tulokseen	0.009218	0.013723	0.004505
huomautamme	0.009206	0.018160	0.008954
hakaniemen	0.009205	0.009235	0.000030
peltiseppä	0.009203	0.009854	0.000651
etiä	0.009203	0.018521	0.009318
puukolla	0.009203	0.014961	0.005759
vasemmalta	0.009202	0.009957	0.000755
myymälät	0.009198	0.010628	0.001429
näinä	0.009197	0.065571	0.056374
saapuneet	0.009196	0.036216	0.027020
perustamaan	0.009195	0.018366	0.009171
vastap	0.009194	0.010163	0.000970
tunnettuja	0.009186	0.025124	0.015938
ostatte	0.009186	0.011040	0.001855
uskomattoman	0.009185	0.012949	0.003764
siistin	0.009182	0.010370	0.001187
ensitilassa	0.009181	0.009905	0.000724
kirjeenvaihtoon	0.009180	0.009286	0.000107
työpäivä	0.009163	0.009905	0.000742
työpaikan	0.009156	0.013723	0.004567
odottaa	0.009154	0.058400	0.049246
leontjeff	0.009147	0.010370	0.001223
puoluekokous	0.009141	0.009493	0.000352
järjestetty	0.009140	0.022081	0.012941
jollei	0.009138	0.058761	0.049623
miljoonat	0.009134	0.011195	0.002061
tilaushinnat	0.009134	0.026363	0.017229
niinkin	0.009132	0.025124	0.015993
huolen	0.009130	0.019243	0.010113
vuokrata	0.009127	0.018263	0.009136
onmyöskin	0.009124	0.009131	0.000008
tapahtuu	0.009122	0.097144	0.088022
ipja	0.009119	0.009131	0.000012
olemille	0.009115	0.020275	0.011159
suurlakko	0.009115	0.009131	0.000017
sisällä	0.009110	0.049991	0.040881
toisessa	0.009109	0.069286	0.060177
isännöitsijä	0.009107	0.017902	0.008795
löytäjää	0.009106	0.019450	0.010343
vladimirinkatu	0.009103	0.010318	0.001215
järjestynyttä	0.009091	0.009183	0.000092
selloa	0.009088	0.022235	0.013147
tarpeelliseksi	0.009086	0.033327	0.024241
ent	0.009085	0.074187	0.065102
järjestöihin	0.009079	0.009080	0.000001
tyllä	0.009073	0.019914	0.010841
luitenlin	0.009073	0.035185	0.026112
seei	0.009070	0.009131	0.000061
lakkolaisia	0.009070	0.010318	0.001248
mifä	0.009066	0.011814	0.002748
esiintyä	0.009064	0.019295	0.010231
ojan	0.009062	0.018779	0.009717
tuta	0.009062	0.018057	0.008995
välitön	0.009059	0.009699	0.000640
jussi	0.009059	0.017283	0.008224
nykyisestä	0.009057	0.016664	0.007607
karjalle	0.009057	0.011247	0.002190
nopeasti	0.009047	0.046586	0.037539
työväestö	0.009046	0.010215	0.001168
joukkoja	0.009046	0.013517	0.004470
sosialistia	0.009044	0.009596	0.000552
aitoina	0.009043	0.034669	0.025625
maaleja	0.009041	0.011298	0.002257
huonoa	0.009034	0.022906	0.013872
woitto	0.009031	0.018057	0.009026
pormaristo	0.009030	0.009389	0.000360
puheenjohtajana	0.009029	0.029148	0.020120
silloinkun	0.009028	0.009183	0.000155
hetimiten	0.009027	0.014136	0.005109
perustuslaillisen	0.009026	0.010473	0.001447
vanhoja	0.009023	0.023370	0.014347
piisinen	0.009011	0.009028	0.000018
lopullinen	0.009010	0.019037	0.010027
losla	0.009007	0.028787	0.019780
mielii	0.009006	0.040034	0.031028
toroerit	0.008999	0.009080	0.000081
rientäkää	0.008994	0.010318	0.001324
selin	0.008989	0.045451	0.036462
ainoaltaan	0.008988	0.015838	0.006850
entisen	0.008987	0.048856	0.039869
siirtomaatavaroita	0.008985	0.009493	0.000508
antamasta	0.008977	0.016870	0.007893
hyvän	0.008977	0.023370	0.014394
alppik	0.008976	0.008977	0.000001
kirja	0.008975	0.047824	0.038849
olihan	0.008971	0.023732	0.014760
stolypin	0.008969	0.008977	0.000008
korkeavuorenk	0.008968	0.013362	0.004394
puhutaan	0.008967	0.027859	0.018892
taaskin	0.008966	0.030077	0.021111
tuleroat	0.008957	0.009596	0.000639
seikat	0.008954	0.020275	0.011321
ulkopuolelle	0.008951	0.017489	0.008538
nälkä	0.008944	0.015477	0.006533
sosialidemokratiaa	0.008938	0.008977	0.000039
sisäisiä	0.008937	0.009389	0.000452
alkamat	0.008937	0.027394	0.018457
malmille	0.008935	0.011608	0.002673
tunnetaan	0.008927	0.017644	0.008717
erikoisen	0.008923	0.009647	0.000724
eräiden	0.008919	0.012072	0.003153
merkitystä	0.008918	0.027291	0.018373
toveri	0.008913	0.010886	0.001972
ehdottanut	0.008911	0.032605	0.023694
kunei	0.008906	0.008925	0.000019
selittänyt	0.008900	0.018315	0.009415
puoltaa	0.008887	0.016303	0.007416
suosittelee	0.008886	0.013671	0.004786
aon	0.008884	0.009905	0.001022
walittu	0.008883	0.023009	0.014126
jätteen	0.008882	0.011866	0.002984
esittämät	0.008876	0.012485	0.003608
miniä	0.008875	0.012382	0.003506
puolueessa	0.008874	0.011298	0.002424
fuinfa	0.008874	0.013104	0.004230
pitkän	0.008873	0.039879	0.031006
vihkimäilmoitukset	0.008871	0.008925	0.000054
keskuslautakunnan	0.008870	0.008874	0.000003
esplanaadink	0.008868	0.010112	0.001244
lertaa	0.008854	0.020275	0.011420
kieltäytyi	0.008849	0.014239	0.005390
tali	0.008849	0.018572	0.009723
fiis	0.008845	0.011866	0.003021
tutustua	0.008845	0.018830	0.009986
joutuakseen	0.008841	0.011608	0.002767
koettaneet	0.008837	0.017695	0.008858
lakiehdotusta	0.008833	0.010679	0.001846
hallitsija	0.008833	0.017334	0.008502
kuritushuoneeseen	0.008823	0.011195	0.002372
keräämään	0.008823	0.012433	0.003611
nostama	0.008819	0.011505	0.002685
svuren	0.008817	0.013413	0.004597
pallat	0.008805	0.011969	0.003164
tulette	0.008803	0.014961	0.006158
muurarit	0.008802	0.010834	0.002032
täyttämään	0.008801	0.026466	0.017664
tosia	0.008800	0.013259	0.004459
kapitalismi	0.008798	0.008925	0.000127
vastaanotetaan	0.008792	0.044058	0.035267
papit	0.008789	0.030748	0.021959
näytä	0.008788	0.026466	0.017678
täyttäneet	0.008788	0.017850	0.009063
lasketaan	0.008787	0.032708	0.023922
kalossit	0.008784	0.010628	0.001844
wapaa	0.008782	0.023835	0.015052
albertinkatu	0.008780	0.010782	0.002002
erityisesti	0.008772	0.035907	0.027135
menettelytapa	0.008771	0.011195	0.002424
joulut	0.008771	0.035855	0.027085
laittaa	0.008769	0.024815	0.016046
työmiehelle	0.008766	0.010989	0.002222
onmyös	0.008764	0.008770	0.000007
walpas	0.008763	0.009544	0.000781
totous	0.008763	0.010782	0.002019
henkilöille	0.008759	0.023112	0.014354
hagnäisten	0.008757	0.008874	0.000117
koolle	0.008754	0.010731	0.001977
josa	0.008748	0.009131	0.000383
sosialistista	0.008743	0.009080	0.000337
puusepän	0.008742	0.017644	0.008902
etujaan	0.008738	0.010370	0.001631
palvelijatar	0.008738	0.010009	0.001271
imukkeen	0.008731	0.008770	0.000039
tilaisuutta	0.008729	0.062837	0.054108
mainittujen	0.008726	0.027962	0.019236
mietintöön	0.008724	0.013001	0.004277
vuorimiehenkadun	0.008720	0.010937	0.002217
menisi	0.008716	0.017076	0.008361
kehoitetaan	0.008715	0.030954	0.022239
aiman	0.008715	0.120463	0.111748
järjestöille	0.008713	0.008719	0.000006
maatien	0.008711	0.012124	0.003413
kilpinen	0.008710	0.009957	0.001247
luuluu	0.008702	0.034101	0.025399
rinta	0.008700	0.015374	0.006674
olitoat	0.008697	0.009802	0.001105
waikka	0.008694	0.038744	0.030050
torpparia	0.008693	0.010576	0.001882
edustajille	0.008693	0.011917	0.003224
vastaanottamista	0.008692	0.014858	0.006166
säännöllisesti	0.008690	0.036062	0.027371
rakennusrahaston	0.008690	0.011814	0.003124
puhuttu	0.008688	0.017644	0.008956
feta	0.008687	0.017592	0.008905
luokkien	0.008684	0.010009	0.001325
kohtalo	0.008674	0.020172	0.011498
onto	0.008673	0.012278	0.003605
ehbotti	0.008672	0.009286	0.000614
poistamista	0.008668	0.014187	0.005520
toifen	0.008667	0.010318	0.001651
parhaiden	0.008664	0.010886	0.002221
kunnas	0.008664	0.011092	0.002428
lyön	0.008663	0.015013	0.006349
vapauden	0.008662	0.015787	0.007125
äänestäjiä	0.008660	0.009441	0.000781
tahtoneet	0.008658	0.024712	0.016054
osan	0.008656	0.078520	0.069864
noudattamaan	0.008649	0.016870	0.008221
tarkoitustaan	0.008644	0.017231	0.008587
perustalla	0.008643	0.009647	0.001004
laadittu	0.008641	0.016509	0.007868
liikkeessä	0.008641	0.018985	0.010344
soittoa	0.008637	0.046741	0.038104
taloudellisesti	0.008631	0.010628	0.001997
tammisaareen	0.008628	0.017747	0.009119
erotettiin	0.008623	0.010679	0.002056
mieltäettä	0.008614	0.008616	0.000001
aikuisilta	0.008612	0.010576	0.001964
työwäkeä	0.008612	0.010421	0.001809
rehellisesti	0.008612	0.014600	0.005988
pettää	0.008611	0.015219	0.006608
kohottaa	0.008610	0.015529	0.006919
aitoo	0.008609	0.020533	0.011924
oleollut	0.008608	0.008616	0.000008
puhujaa	0.008605	0.012021	0.003415
paikkoja	0.008604	0.021926	0.013322
jahänen	0.008603	0.008616	0.000012
alennuksella	0.008596	0.019604	0.011008
päälettiin	0.008592	0.009596	0.001004
saamatta	0.008588	0.015529	0.006940
satoja	0.008581	0.023112	0.014531
etel	0.008579	0.009235	0.000655
jotto	0.008579	0.009905	0.001326
jälellä	0.008578	0.030903	0.022325
millim	0.008577	0.010524	0.001947
kutakin	0.008575	0.020275	0.011700
järjestäminen	0.008573	0.015477	0.006904
aihetta	0.008573	0.058555	0.049982
parhaaksi	0.008569	0.018211	0.009642
sosialismista	0.008567	0.008977	0.000410
fuuluu	0.008567	0.011453	0.002886
siv	0.008563	0.018934	0.010371
pyrkimyksiä	0.008563	0.008874	0.000311
mukaanon	0.008562	0.008564	0.000002
olijat	0.008555	0.014703	0.006148
aatteemme	0.008553	0.008925	0.000372
vuorik	0.008551	0.013156	0.004605
tuloksiin	0.008550	0.013207	0.004657
kunnallisen	0.008547	0.012330	0.003783
yhb	0.008546	0.008977	0.000431
sisälsi	0.008538	0.022132	0.013594
airola	0.008532	0.008925	0.000393
seuraavan	0.008529	0.020791	0.012262
hallinnolle	0.008528	0.009080	0.000552
isouusikatu	0.008523	0.008719	0.000195
ammattiyhdistykset	0.008523	0.009905	0.001383
rangaistusta	0.008521	0.013156	0.004635
kokoukset	0.008521	0.014394	0.005873
mestarien	0.008518	0.010009	0.001490
yläluokka	0.008516	0.009028	0.000512
ettäsen	0.008510	0.008512	0.000002
woimme	0.008510	0.019088	0.010579
pakko	0.008507	0.018934	0.010426
oteta	0.008506	0.021668	0.013162
waalipiirin	0.008505	0.008667	0.000162
saroon	0.008501	0.008822	0.000321
käsitellyt	0.008501	0.014600	0.006100
karjan	0.008500	0.030232	0.021731
puhumat	0.008499	0.016406	0.007906
kellot	0.008498	0.014084	0.005586
piironki	0.008495	0.011040	0.002546
paikkakunnalta	0.008488	0.017180	0.008692
nykyisessä	0.008482	0.016509	0.008026
päättynyt	0.008478	0.023938	0.015460
vuorelassa	0.008475	0.009131	0.000656
siitäkin	0.008472	0.022906	0.014434
tuollaista	0.008469	0.014910	0.006440
kunhan	0.008462	0.021823	0.013361
rehellistä	0.008461	0.014342	0.005881
nimellä	0.008459	0.035649	0.027190
saapuneen	0.008456	0.017231	0.008775
pietarsaaresta	0.008455	0.011866	0.003411
porwaristo	0.008454	0.008719	0.000264
hänei	0.008450	0.008925	0.000475
ilmoitushinnat	0.008449	0.010628	0.002179
toimiston	0.008445	0.018160	0.009715
menetellä	0.008444	0.015271	0.006827
merran	0.008433	0.020430	0.011997
marx	0.008432	0.008616	0.000183
alk	0.008432	0.009751	0.001318
laakkonen	0.008431	0.010112	0.001680
oti	0.008430	0.015735	0.007305
merot	0.008424	0.010421	0.001997
kertoneet	0.008424	0.017437	0.009014
nälän	0.008424	0.012278	0.003855
syystäettä	0.008408	0.008409	0.000001
mainitaan	0.008407	0.035133	0.026726
oifein	0.008406	0.010524	0.002118
mainitsi	0.008405	0.020533	0.012128
osuuksia	0.008405	0.008770	0.000365
nuoret	0.008399	0.038280	0.029881
neitien	0.008398	0.010318	0.001920
palokunnantalolla	0.008396	0.010112	0.001716
tytön	0.008388	0.036165	0.027777
pommi	0.008388	0.010421	0.002034
menettelytapaa	0.008387	0.010370	0.001982
perheelle	0.008387	0.015013	0.006626
todellisesti	0.008384	0.021255	0.012871
päätösten	0.008383	0.013156	0.004772
käynti	0.008380	0.021513	0.013133
perustaminen	0.008378	0.016922	0.008544
mlaa	0.008376	0.016767	0.008391
kaikessa	0.008374	0.034256	0.025882
puolueita	0.008370	0.010266	0.001897
halli	0.008369	0.018469	0.010100
myhrberg	0.008369	0.008719	0.000350
säännöissä	0.008368	0.015838	0.007470
rouotta	0.008364	0.009493	0.001128
laaja	0.008364	0.023628	0.015264
urheilu	0.008363	0.010628	0.002265
käsitteli	0.008363	0.012433	0.004070
yhteistoimintaan	0.008359	0.010318	0.001959
toimestaan	0.008357	0.017644	0.009287
muttase	0.008354	0.008358	0.000003
oloihin	0.008354	0.029561	0.021207
