Word,RelativeFreq,SocialistFreq,CorpusFreq
kirjevaihtoon,8.672763,0.010243,0.001181
työläiset,8.617147,0.127382,0.014782
ruoholahdenk,8.561143,0.011161,0.001304
puuimukkeen,8.541941,0.029600,0.003465
työläisten,8.527533,0.123966,0.014537
kirjeenvaihtoon,8.523998,0.009523,0.001117
isokatu,8.366049,0.040173,0.004802
malmink,8.365529,0.008826,0.001055
puoluetoimikunnalle,8.364914,0.007443,0.000890
kapitalistit,8.337984,0.020700,0.002483
viertotie,8.305339,0.123652,0.014888
saroon,8.267240,0.010568,0.001278
ritavuori,8.232623,0.007524,0.000914
siltasaaren,8.202162,0.012973,0.001582
tupakasta,8.016643,0.078804,0.009830
lautatarha,7.946207,0.010940,0.001377
liisank,7.944452,0.008070,0.001016
kapitalistisen,7.898665,0.019782,0.002504
sosialidemokratien,7.821261,0.016819,0.002150
pomo,7.798989,0.020560,0.002636
länsisuomen,7.793638,0.040928,0.005251
kirkkonummi,7.786647,0.008605,0.001105
pormarit,7.779962,0.031191,0.004009
kunnallisjärjestön,7.779112,0.022071,0.002837
nssa,7.743472,0.007710,0.000996
köyhälistö,7.722348,0.074227,0.009612
pormarien,7.693193,0.025498,0.003314
pormarilliset,7.669759,0.014100,0.001838
puheenj,7.646079,0.041671,0.005450
leontjeff,7.618369,0.010441,0.001370
pormarillisten,7.601268,0.012509,0.001646
maariank,7.573389,0.009023,0.001191
näinollen,7.559498,0.020247,0.002678
kapitalistinen,7.513023,0.014124,0.001880
eduskuntaryhmän,7.495559,0.014298,0.001908
nahka,7.487664,0.033782,0.004512
sosialidemokratiaa,7.484433,0.008663,0.001157
hakasalmen,7.467058,0.009511,0.001274
tuntinen,7.451559,0.024011,0.003222
kapitalismin,7.448152,0.019828,0.002662
puutyöntekijäin,7.434641,0.014100,0.001897
siltasaarenk,7.429504,0.023790,0.003202
työläistä,7.403304,0.026579,0.003590
kapitalismi,7.401344,0.009964,0.001346
porwarilliset,7.377478,0.012892,0.001747
liity,7.363011,0.012846,0.001745
pormarillinen,7.356554,0.007664,0.001042
järjestöjen,7.312328,0.049479,0.006767
ammatillisen,7.305253,0.019410,0.002657
ehtiäkseen,7.264883,0.008965,0.001234
lähtevän,7.252490,0.016389,0.002260
huoml,7.248881,0.007873,0.001086
ammattijärjestön,7.242550,0.058867,0.008128
porwarit,7.225733,0.029123,0.004030
lakki,7.174966,0.020642,0.002877
siirtomaatavaroita,7.169747,0.008930,0.001246
vener,7.158157,0.027648,0.003862
järjestöt,7.136050,0.036977,0.005182
karppi,7.126823,0.007687,0.001079
paikallisjärjestön,7.116948,0.009430,0.001325
jonasberg,7.095608,0.013833,0.001950
saap,7.092962,0.250202,0.035275
toroeri,7.039503,0.014007,0.001990
tarkin,7.016898,0.009883,0.001408
porwarien,7.008963,0.019422,0.002771
kupari,7.007348,0.014577,0.002080
siivoa,6.975967,0.016238,0.002328
haluaisimme,6.963218,0.011242,0.001615
luokkataistelun,6.957519,0.012451,0.001790
maalarien,6.932518,0.023500,0.003390
välitön,6.925527,0.010464,0.001511
sosialidemokratit,6.881570,0.016320,0.002371
köyhälistön,6.869920,0.156254,0.022745
jäsenkirjat,6.856847,0.007640,0.001114
brahenkatu,6.853121,0.012950,0.001890
köyhälistölle,6.850014,0.016749,0.002445
pomot,6.849010,0.009221,0.001346
järjestyneiden,6.840986,0.007989,0.001168
päälettiin,6.832465,0.009894,0.001448
tuntisen,6.828580,0.011846,0.001735
järjestöihin,6.802366,0.009941,0.001461
järjestyneitä,6.775088,0.012288,0.001814
lähetettäessä,6.758495,0.015483,0.002291
piisinen,6.742126,0.009360,0.001388
neitsytpolku,6.728166,0.009732,0.001446
pniä,6.726906,0.050118,0.007450
pltä,6.689771,0.052941,0.007914
toroerit,6.689603,0.010080,0.001507
työväelle,6.688878,0.019852,0.002968
suometarlaisten,6.675042,0.014135,0.002118
pursimiehenk,6.660247,0.014832,0.002227
vihkimäilmoitukset,6.655676,0.009244,0.001389
yksityisnumerojen,6.625377,0.016494,0.002489
tapaturmavak,6.587854,0.015286,0.002320
työläinen,6.546048,0.035816,0.005471
puoluetoimikunnan,6.541021,0.019642,0.003003
porwarillisten,6.529717,0.009558,0.001464
valokuvat,6.518595,0.007466,0.001145
sosialidemokratian,6.514297,0.038139,0.005855
köyhälistöä,6.485553,0.021548,0.003322
muurarien,6.471191,0.028205,0.004359
ryssän,6.457032,0.009592,0.001486
liittykää,6.454472,0.023395,0.003625
ammattijärjestöön,6.442876,0.012160,0.001887
tuntiseksi,6.438793,0.009221,0.001432
oilut,6.334854,0.008733,0.001379
sent,6.331773,0.018132,0.002864
kuukausikokouksessa,6.324051,0.013822,0.002186
vihkimä,6.321472,0.014391,0.002277
järjestöjä,6.316100,0.017458,0.002764
sosialidemokratisen,6.315273,0.021037,0.003331
vuorelassa,6.312871,0.008477,0.001343
työsopimuksen,6.286451,0.011742,0.001868
doll,6.268772,0.091318,0.014567
työläisen,6.242677,0.025556,0.004094
työv,6.219385,0.061005,0.009809
pietarink,6.200354,0.017156,0.002767
lyöwäen,6.131666,0.013856,0.002260
soittokuntaa,6.116738,0.008407,0.001374
työmiehessä,6.115254,0.013101,0.002142
tomeri,6.101024,0.021443,0.003515
suometarlaiset,6.096720,0.014623,0.002399
piiritoimikunnalle,6.091367,0.010522,0.001727
kylpylaitos,6.080794,0.031877,0.005242
katkismus,6.071821,0.007559,0.001245
sosialidemokratia,6.066861,0.038918,0.006415
werot,6.033860,0.016529,0.002739
vuorimiehenk,6.017356,0.011870,0.001973
päiväinen,5.999164,0.010104,0.001684
työwäestö,5.987307,0.016529,0.002761
karttakaa,5.978295,0.041788,0.006990
ammatillista,5.976727,0.008779,0.001469
järjestöille,5.968230,0.009825,0.001646
kapitalisti,5.913005,0.008175,0.001383
torpalla,5.906182,0.019956,0.003379
ammattilaisten,5.897556,0.019445,0.003297
puoluetoimikunta,5.844269,0.013368,0.002287
työwäestön,5.843563,0.021699,0.003713
metallityöntekijäin,5.837513,0.010382,0.001779
järjestynyttä,5.795204,0.009406,0.001623
sorrettujen,5.791711,0.013415,0.002316
piirisihteeri,5.775454,0.013031,0.002256
asemasillan,5.766623,0.012683,0.002199
kirjansitojan,5.738944,0.010336,0.001801
peltiseppä,5.737084,0.009685,0.001688
glad,5.730019,0.008849,0.001544
työttömäin,5.712052,0.014588,0.002554
järjestyneen,5.698324,0.024348,0.004273
raatajat,5.694242,0.011753,0.002064
työmäelle,5.674163,0.013241,0.002333
keskiw,5.667590,0.009314,0.001643
työttömyyttä,5.666373,0.012009,0.002119
ammattiosastot,5.652600,0.009302,0.001646
vaate,5.637792,0.007850,0.001392
ofaston,5.626567,0.009871,0.001754
airola,5.610730,0.010754,0.001917
työwäli,5.599349,0.011835,0.002114
toejoen,5.569464,0.009848,0.001768
työttömyys,5.543788,0.025057,0.004520
vilhonkatu,5.496690,0.008384,0.001525
tomerit,5.490088,0.017725,0.003229
työväentalolla,5.475477,0.018539,0.003386
lakiasioissa,5.426941,0.008593,0.001583
yläluokan,5.416740,0.015262,0.002818
työsopimus,5.411525,0.009360,0.001730
työnantajat,5.406721,0.074680,0.013812
torpalle,5.406690,0.010348,0.001914
mestarit,5.398043,0.014681,0.002720
luottamusmies,5.362582,0.010266,0.001914
ammattiosastojen,5.359473,0.013589,0.002536
ammattiyhdistysten,5.359420,0.017365,0.003240
ainonkatu,5.356311,0.009058,0.001691
työttömiä,5.333878,0.017040,0.003195
toweri,5.312859,0.028426,0.005350
työwäelle,5.298249,0.010534,0.001988
palovakuutus,5.292121,0.029576,0.005589
työpäimän,5.289672,0.015425,0.002916
postikonttoreissa,5.285619,0.041230,0.007800
yrjönk,5.283485,0.057798,0.010939
työväen,5.268592,0.283338,0.053779
työttömänä,5.243492,0.009999,0.001907
ericson,5.232465,0.017493,0.003343
asunnon,5.232402,0.221086,0.042253
yrjönkatu,5.213102,0.063375,0.012157
tyom,5.189341,0.007431,0.001432
ensitilassa,5.173508,0.009035,0.001746
marxin,5.172398,0.009825,0.001899
työläisnaisten,5.167513,0.015518,0.003003
towerit,5.167088,0.020897,0.004044
itäinenkatu,5.164657,0.014240,0.002757
työttömyyden,5.153105,0.022582,0.004382
liittohallinnon,5.149451,0.019317,0.003751
jäsenmaksujen,5.137777,0.012625,0.002457
tuleviin,5.133515,0.016122,0.003141
liittohallinto,5.131601,0.012997,0.002533
työttömät,5.102309,0.012276,0.002406
työmäestö,5.098939,0.016959,0.003326
järjestöön,5.077565,0.017574,0.003461
verot,5.073309,0.012218,0.002408
työmäestön,5.067985,0.022489,0.004437
sauna,5.066290,0.039522,0.007801
kapteenink,5.055045,0.009186,0.001817
äänestysalue,5.048349,0.016354,0.003240
lapinlahdenk,5.041474,0.007548,0.001497
työroäen,5.038096,0.047306,0.009390
jiitä,5.034032,0.011428,0.002270
poistettava,4.999612,0.008872,0.001775
linj,4.990333,0.013636,0.002732
piiritoimikunta,4.988784,0.021885,0.004387
näytöskappale,4.983724,0.020084,0.004030
marx,4.975275,0.008651,0.001739
paperossit,4.960195,0.010301,0.002077
edustajakokouksen,4.898975,0.012520,0.002556
puoluekokouksen,4.893919,0.015739,0.003216
makunsa,4.892278,0.008721,0.001783
järjestynyt,4.891233,0.020049,0.004099
työpäiwän,4.873820,0.014995,0.003077
järjestyneet,4.868030,0.012741,0.002617
työttömille,4.866992,0.009662,0.001985
tuntipalkka,4.863446,0.007455,0.001533
silkki,4.857689,0.009767,0.002011
sosialidemokratinen,4.849133,0.017342,0.003576
hammarin,4.846815,0.009778,0.002017
pstä,4.835122,0.091562,0.018937
työttömien,4.831966,0.013926,0.002882
työväestö,4.826038,0.009836,0.002038
rahastonhoitaja,4.788436,0.065431,0.013664
töölössä,4.784204,0.011219,0.002345
jitä,4.781534,0.014251,0.002981
työmiehen,4.779065,0.138594,0.029000
muurarit,4.778956,0.009894,0.002070
oliji,4.768545,0.013148,0.002757
rintoja,4.764984,0.009523,0.001998
työnantajille,4.757559,0.013241,0.002783
ammatillinen,4.749412,0.015042,0.003167
muualle,4.746031,0.031226,0.006579
laatikko,4.726229,0.087356,0.018483
työmäenyhdistys,4.711650,0.014751,0.003131
joitain,4.711007,0.008837,0.001876
ammattijärjestö,4.708867,0.010603,0.002252
merot,4.707385,0.009221,0.001959
työwäcn,4.705309,0.012892,0.002740
pusero,4.705083,0.008953,0.001903
jillä,4.704329,0.007652,0.001627
ammattiyhdistykset,4.693720,0.008721,0.001858
läntisellä,4.690515,0.010208,0.002176
lähtevillä,4.690253,0.012613,0.002689
haaraosastoja,4.683555,0.010185,0.002175
tuotannon,4.681670,0.036896,0.007881
taantumuksen,4.681654,0.016773,0.003583
pietiläinen,4.677430,0.012915,0.002761
kauppahalli,4.670226,0.021025,0.004502
työpäiwä,4.667988,0.010917,0.002339
isännistö,4.654159,0.014124,0.003035
edustunnan,4.640958,0.007466,0.001609
siltasaari,4.635120,0.011021,0.002378
taantumusta,4.629847,0.008930,0.001929
puusepät,4.627300,0.007908,0.001709
pnii,4.624909,0.012485,0.002700
vladimirink,4.611013,0.020735,0.004497
niinollen,4.609098,0.009755,0.002116
leninki,4.607877,0.010917,0.002369
itäisellä,4.606728,0.011556,0.002508
työwäen,4.600228,0.153988,0.033474
vladimirinkatu,4.598184,0.009674,0.002104
puku,4.583460,0.029286,0.006389
saapukaa,4.582943,0.061539,0.013428
työnantajain,4.578942,0.069475,0.015173
ostoksenne,4.577918,0.021943,0.004793
työmäki,4.574402,0.019677,0.004302
ammattiosasto,4.569254,0.018051,0.003950
työmaalla,4.565327,0.014798,0.003241
sosialismin,4.556133,0.046644,0.010238
työpäimä,4.551726,0.009639,0.002118
sosialismista,4.551689,0.009290,0.002041
sosialismia,4.534225,0.015425,0.003402
sokeri,4.534216,0.010406,0.002295
työmäen,4.525053,0.160169,0.035396
nahkaa,4.523478,0.034538,0.007635
valpas,4.515637,0.012671,0.002806
paperossejamme,4.507366,0.007640,0.001695
työnantaja,4.506361,0.025649,0.005692
annank,4.499886,0.077468,0.017216
mäkelin,4.497235,0.020862,0.004639
turkin,4.488654,0.109385,0.024369
kortteerin,4.483049,0.007780,0.001735
sosialidemokraattinen,4.482966,0.007501,0.001673
palmelijain,4.472738,0.007826,0.001750
osastoille,4.470878,0.016041,0.003588
työwäenyhdistys,4.461902,0.014542,0.003259
osoitetut,4.455339,0.008837,0.001984
lallo,4.416961,0.013856,0.003137
porr,4.410396,0.017946,0.004069
metalli,4.396081,0.018771,0.004270
työwäenyhdistyksen,4.374148,0.015042,0.003439
meneviin,4.367170,0.014321,0.003279
vaalipiiri,4.338187,0.008605,0.001984
sosialististen,4.336283,0.007815,0.001802
viimat,4.331586,0.015646,0.003612
makasiinink,4.297944,0.021385,0.004976
työntekijäin,4.288536,0.068638,0.016005
ammattiosaston,4.277666,0.027532,0.006436
työmäenyhdistyksen,4.273996,0.013031,0.003049
työajan,4.264403,0.023604,0.005535
puuseppäin,4.263799,0.018864,0.004424
työmäti,4.254945,0.008895,0.002091
kihlaus,4.251480,0.013264,0.003120
työnantajien,4.240310,0.012648,0.002983
lauant,4.228203,0.055590,0.013148
sörnäs,4.211282,0.011231,0.002667
edelman,4.206791,0.013124,0.003120
nuorimies,4.191449,0.040184,0.009587
ilja,4.190002,0.010057,0.002400
isännistä,4.188628,0.009953,0.002376
polttakaa,4.180797,0.057612,0.013780
leipurien,4.180746,0.008454,0.002022
siistin,4.175302,0.009825,0.002353
töölön,4.167055,0.037175,0.008921
työmäkeä,4.155680,0.010499,0.002526
töölö,4.147490,0.027090,0.006532
nuors,4.147262,0.014066,0.003392
kalossit,4.147239,0.010580,0.002551
sosialistisia,4.145237,0.007396,0.001784
virkailijat,4.125103,0.012183,0.002953
kuusinen,4.122145,0.016970,0.004117
kuuk,4.121695,0.115136,0.027934
mestarien,4.103594,0.009743,0.002374
työnantajan,4.096652,0.019433,0.004744
jaon,4.085470,0.021490,0.005260
korukansissa,4.084048,0.009290,0.002275
työväestön,4.078207,0.013554,0.003324
lalon,4.076886,0.013996,0.003433
rappu,4.067523,0.037245,0.009157
suutarien,4.065460,0.008326,0.002048
osastoja,4.063424,0.025231,0.006209
kilpinen,4.063142,0.009767,0.002404
edustajakokous,4.059839,0.015646,0.003854
pllä,4.045669,0.020328,0.005025
kanto,4.040891,0.030088,0.007446
työpäivä,4.036114,0.010324,0.002558
työntekijät,4.035836,0.038383,0.009511
korjaukset,4.024260,0.024499,0.006088
osastojen,4.023690,0.058542,0.014549
työnantajia,4.012366,0.010592,0.002640
neitien,4.009394,0.009093,0.002268
näytöksinen,3.996288,0.007733,0.001935
tiiliruukki,3.995148,0.007966,0.001994
asiamiesten,3.984797,0.073750,0.018508
työpaikan,3.981639,0.013717,0.003445
hakaniemen,3.981501,0.009662,0.002427
työwäki,3.980606,0.017086,0.004292
yötyön,3.979507,0.008675,0.002180
pakettia,3.978586,0.008535,0.002145
henrikinkatu,3.977750,0.007629,0.001918
renkaan,3.960112,0.019898,0.005025
haapalainen,3.959260,0.012788,0.003230
työmiehelle,3.953514,0.010011,0.002532
naisosasto,3.936430,0.013194,0.003352
rästikanto,3.934762,0.010104,0.002568
nuijamaan,3.926272,0.008977,0.002286
torpparille,3.920409,0.008198,0.002091
sosialistisen,3.913024,0.024011,0.006136
isännistön,3.912990,0.016657,0.004257
mömmö,3.911980,0.007919,0.002024
perheiltama,3.909880,0.008500,0.002174
nuorisoliiton,3.907980,0.017540,0.004488
löyhät,3.901675,0.007699,0.001973
eloranta,3.892775,0.017888,0.004595
palstamillimetriltä,3.887434,0.014925,0.003839
järjestön,3.884232,0.037919,0.009762
kahvila,3.872593,0.026846,0.006932
taantumus,3.868617,0.015704,0.004059
puheenjoht,3.867624,0.012578,0.003252
työaikaa,3.863376,0.009616,0.002489
raitista,3.856036,0.027555,0.007146
tomerien,3.848870,0.013124,0.003410
sosialismi,3.843086,0.037524,0.009764
puolueemme,3.840570,0.058309,0.015182
ratak,3.836169,0.015808,0.004121
jäsenmaksuja,3.834955,0.024232,0.006319
yhteenliittymisen,3.824419,0.008860,0.002317
työwäkeä,3.820129,0.008593,0.002249
koiton,3.819088,0.042066,0.011015
nnen,3.814366,0.010510,0.002755
paikallisjuna,3.811428,0.188240,0.049388
helpot,3.796914,0.009848,0.002594
puoluehallinnon,3.795514,0.026021,0.006856
murros,3.780650,0.008291,0.002193
antink,3.777490,0.050304,0.013317
pallat,3.769653,0.012485,0.003312
sosialisteja,3.754192,0.036362,0.009686
osastot,3.745608,0.036524,0.009751
jäsenmaksut,3.744834,0.009918,0.002648
peilin,3.741734,0.007536,0.002014
kaivok,3.739812,0.020595,0.005507
hakuiin,3.737514,0.009511,0.002545
sensijaan,3.735713,0.025022,0.006698
lakkolaisten,3.729792,0.022721,0.006092
suomettarelaisten,3.727696,0.040045,0.010742
naisosaston,3.725220,0.017470,0.004690
sulun,3.723432,0.014379,0.003862
työaika,3.723269,0.024638,0.006617
järvenpäästä,3.719360,0.013880,0.003732
löyhän,3.718837,0.011544,0.003104
piiritoimikunnan,3.716888,0.019596,0.005272
virkkunen,3.712267,0.008047,0.002168
suomettarelaiset,3.710865,0.044076,0.011878
porras,3.707869,0.018934,0.005106
roaralle,3.707424,0.009174,0.002475
lakkolaisia,3.705246,0.009290,0.002507
lelef,3.703517,0.007792,0.002104
neljännes,3.699867,0.037024,0.010007
suomettarelainen,3.693614,0.017702,0.004793
ryhmän,3.687345,0.046784,0.012688
ruoka,3.687324,0.049723,0.013485
borgström,3.682921,0.011893,0.003229
puoluekokouksessa,3.680248,0.007501,0.002038
työntekijöitä,3.677942,0.021478,0.005840
hermannin,3.676465,0.012300,0.003345
amustusta,3.671366,0.012648,0.003445
agitaattori,3.667493,0.018388,0.005014
liittojen,3.665267,0.017028,0.004646
vatsa,3.660618,0.009627,0.002630
sosialistista,3.659672,0.010255,0.002802
lauwant,3.657183,0.009755,0.002667
vasemmalta,3.655498,0.009953,0.002723
räätälien,3.650126,0.012520,0.003430
sairaus,3.641169,0.020549,0.005643
korkeavuorenk,3.637037,0.014646,0.004027
rästit,3.636595,0.010975,0.003018
järjestö,3.633058,0.023291,0.006411
laakkonen,3.618384,0.009058,0.002503
etel,3.616274,0.009767,0.002701
välisen,3.613208,0.011254,0.003115
rakennuksella,3.587784,0.007478,0.002084
työmailla,3.578838,0.007931,0.002216
järvenpäähän,3.570513,0.015495,0.004340
tarkoituksella,3.568776,0.011637,0.003261
wlee,3.561045,0.011963,0.003359
rantatie,3.556104,0.014798,0.004161
lakon,3.551878,0.078537,0.022111
työntekijää,3.549915,0.015448,0.004352
kangas,3.549715,0.026009,0.007327
tuotavat,3.547181,0.008582,0.002419
vaalipiirissä,3.539732,0.015750,0.004450
sortoa,3.526948,0.020653,0.005856
wcnäjän,3.525696,0.010127,0.002872
palwelijain,3.523295,0.007489,0.002126
kurjuus,3.519233,0.014391,0.004089
pikajunalla,3.508481,0.010197,0.002906
järjestöä,3.507808,0.008070,0.002301
etujensa,3.506520,0.009093,0.002593
huonekalu,3.502050,0.008442,0.002411
työväki,3.499621,0.013682,0.003910
siirtomaan,3.498088,0.008884,0.002540
paperossia,3.490874,0.033655,0.009641
kirkkonummelta,3.489340,0.021873,0.006269
varmemmin,3.489044,0.007989,0.002290
torpparien,3.482115,0.064932,0.018647
jäseneltä,3.474521,0.010522,0.003028
osuuksia,3.473960,0.009534,0.002745
lehtenne,3.472195,0.008256,0.002378
valmistetaan,3.472141,0.115333,0.033217
sisäisiä,3.466111,0.008733,0.002519
teettäjäin,3.465004,0.011149,0.003218
nälän,3.458304,0.013124,0.003795
työntekijä,3.453339,0.016900,0.004894
sosialidemokraatti,3.446741,0.007652,0.002220
osaston,3.446571,0.186102,0.053996
palkkojen,3.445760,0.017284,0.005016
tarmon,3.444348,0.015506,0.004502
puoluehallinto,3.441189,0.013020,0.003784
työmiestä,3.435931,0.038813,0.011296
liitot,3.435579,0.011045,0.003215
istuntokaudella,3.431605,0.007850,0.002287
hermanni,3.420776,0.008616,0.002519
miehiltä,3.412872,0.014983,0.004390
henrikink,3.408944,0.008791,0.002579
työw,3.398937,0.020677,0.006083
tukiainen,3.397427,0.011382,0.003350
sanoimat,3.393431,0.008675,0.002556
lakossa,3.391890,0.019491,0.005746
eerikink,3.385328,0.020212,0.005970
tahvo,3.379766,0.009070,0.002683
piru,3.374534,0.008593,0.002546
kansissa,3.365372,0.008791,0.002612
puoluekokous,3.361252,0.012265,0.003649
etts,3.360374,0.029286,0.008715
keravalta,3.350593,0.044739,0.013352
niinpian,3.347815,0.008872,0.002650
lojander,3.340650,0.022791,0.006822
halv,3.337879,0.008698,0.002606
fabianinkatu,3.333708,0.025208,0.007561
samettia,3.326318,0.010626,0.003195
ilmoitushinnat,3.324432,0.011254,0.003385
työntekijän,3.316533,0.010034,0.003025
sirola,3.312112,0.032923,0.009940
maalipiirin,3.309465,0.007420,0.002242
kurjuuden,3.304365,0.013647,0.004130
saha,3.304338,0.035002,0.010593
tyttöä,3.299785,0.052790,0.015998
kallion,3.294569,0.065664,0.019931
kuusiston,3.294112,0.008593,0.002609
työmiesten,3.292315,0.074947,0.022764
fennia,3.288972,0.064142,0.019502
tikkurilasta,3.281889,0.022001,0.006704
nuorta,3.275212,0.082058,0.025054
äänestysalueessa,3.273390,0.014635,0.004471
pärssinen,3.272360,0.016680,0.005097
keravalle,3.271957,0.042984,0.013137
luokkien,3.271022,0.009139,0.002794
sisäänjätettävät,3.264888,0.007664,0.002347
lakko,3.260759,0.069335,0.021264
työntekijöille,3.258529,0.011916,0.003657
seinä,3.256320,0.018167,0.005579
sosialistinen,3.255712,0.027090,0.008321
kyminlaakson,3.249262,0.010812,0.003328
lertoi,3.248892,0.008152,0.002509
suomettarelaisen,3.245549,0.009081,0.002798
waralta,3.245073,0.020990,0.006468
rengas,3.240842,0.009639,0.002974
kurjuuteen,3.238087,0.009221,0.002848
sosialistia,3.227483,0.009209,0.002853
alittiin,3.221501,0.008105,0.002516
jolainen,3.221437,0.009546,0.002963
torppareita,3.214093,0.016866,0.005247
ennenluin,3.210605,0.010382,0.003234
torpparit,3.209017,0.054591,0.017012
tunnettuihin,3.205583,0.008117,0.002532
sillanpää,3.203061,0.016041,0.005008
kulta,3.201478,0.030796,0.009619
sulku,3.199431,0.008175,0.002555
wuotias,3.197756,0.019154,0.005990
yhtyy,3.192994,0.082104,0.025714
sahan,3.188884,0.052384,0.016427
buuman,3.187426,0.012416,0.003895
unionink,3.187040,0.045773,0.014362
pihan,3.171194,0.024406,0.007696
iloista,3.167514,0.019550,0.006172
halvimpiin,3.166960,0.034933,0.011030
rahastonhoitajalle,3.164288,0.015715,0.004966
väriä,3.161231,0.012776,0.004041
elmgren,3.156501,0.016296,0.005163
palttoo,3.154091,0.014147,0.004485
läsnäolo,3.153194,0.016227,0.005146
etujaan,3.149078,0.010929,0.003470
lasi,3.145336,0.035525,0.011295
löyhiä,3.143757,0.007826,0.002489
palosaarella,3.142410,0.009011,0.002868
ebustajat,3.137028,0.009372,0.002987
hintaa,3.131056,0.040173,0.012830
vuolijoki,3.126608,0.011405,0.003648
leipomo,3.122263,0.014286,0.004576
lakkoa,3.116226,0.019027,0.006106
kansallisteatteri,3.115341,0.009441,0.003031
esplanaadink,3.113797,0.009836,0.003159
tehtaank,3.113034,0.010789,0.003466
kantajat,3.105345,0.007652,0.002464
herrojen,3.103506,0.045598,0.014693
laukon,3.098737,0.024302,0.007842
miehinen,3.098300,0.012695,0.004097
joutuakseen,3.097848,0.010777,0.003479
löyhien,3.092299,0.009128,0.002952
pietarinkatu,3.091858,0.015669,0.005068
kaivokatu,3.091031,0.043449,0.014056
