Word,RelativeFreq,SocialistFreq,CorpusFreq
yhben,1.842043,0.014920,0.008100
waimo,1.841548,0.030845,0.016749
seurauksella,1.841453,0.018949,0.010290
tytön,1.841439,0.036983,0.020084
moimansa,1.840908,0.009965,0.005413
ainekset,1.840906,0.012677,0.006886
joisfa,1.840740,0.007555,0.004104
epäkohtien,1.840728,0.007890,0.004286
tytöt,1.840259,0.022799,0.012389
menoja,1.839769,0.046357,0.025197
toimintaa,1.839756,0.058498,0.031797
turmissa,1.839515,0.008347,0.004538
puhkesi,1.838789,0.008448,0.004594
papit,1.838717,0.028836,0.015683
oppiin,1.838540,0.007421,0.004036
mieläpä,1.838143,0.016271,0.008852
itsellemme,1.838039,0.009686,0.005270
lausumme,1.838032,0.010032,0.005458
huolen,1.837621,0.019674,0.010706
muistamme,1.837521,0.008113,0.004415
kotkan,1.836987,0.080862,0.044019
tehtaitten,1.836853,0.013112,0.007139
jaksa,1.836533,0.011282,0.006143
tuloja,1.836005,0.053510,0.029145
herätä,1.835637,0.009050,0.004930
luoto,1.835457,0.012945,0.007053
pienintäkään,1.834834,0.007734,0.004215
perusteilla,1.834664,0.011639,0.006344
todistajain,1.834544,0.011271,0.006144
nykyisessä,1.834533,0.016974,0.009252
werran,1.834154,0.024942,0.013598
näytöksessä,1.833546,0.014507,0.007912
hämeenlinnaan,1.833245,0.039527,0.021561
tahdota,1.833022,0.007845,0.004280
katsottiin,1.832765,0.019418,0.010595
elämät,1.832749,0.012499,0.006820
läikille,1.832452,0.009207,0.005024
seuraamaan,1.831716,0.051033,0.027861
parhaansa,1.831030,0.009363,0.005113
tanner,1.830778,0.026125,0.014270
jälkeenpäin,1.830549,0.008827,0.004822
annettama,1.830230,0.011494,0.006280
miehelle,1.830108,0.027497,0.015025
suomennetaan,1.830062,0.025622,0.014001
älkää,1.829719,0.031124,0.017010
talonpoikain,1.829408,0.008916,0.004874
perustuslakien,1.828922,0.011796,0.006450
luutuu,1.828634,0.007533,0.004119
minuuttia,1.828270,0.027955,0.015290
luullen,1.827683,0.008292,0.004537
telee,1.827651,0.021449,0.011736
jäsenillä,1.826112,0.011628,0.006368
asunnosta,1.825507,0.008068,0.004420
woimia,1.825475,0.008894,0.004872
hetimiten,1.825226,0.013849,0.007588
puheenjohtajaksi,1.825204,0.051937,0.028455
pyhtään,1.825198,0.009787,0.005362
urheilu,1.824876,0.011584,0.006348
lähetysten,1.824686,0.016817,0.009217
johbosta,1.824231,0.060027,0.032905
päimään,1.824040,0.016237,0.008902
poistaminen,1.823846,0.010356,0.005678
sakkoon,1.823611,0.011784,0.006462
tiedettiin,1.823581,0.008102,0.004443
wallitsee,1.823206,0.007633,0.004187
sanomalehdistä,1.823156,0.008370,0.004591
sellaisiin,1.823038,0.025979,0.014251
päiwään,1.822988,0.019317,0.010596
laine,1.822813,0.042507,0.023319
lausunnon,1.822802,0.065194,0.035766
naisten,1.822102,0.252496,0.138574
marmasti,1.822100,0.010680,0.005861
eimätkä,1.821813,0.009921,0.005446
lohti,1.821371,0.009742,0.005349
viipuriin,1.821165,0.059123,0.032465
yhteistoimintaan,1.821091,0.011014,0.006048
tällaisista,1.819795,0.007879,0.004329
maikkakin,1.819298,0.014139,0.007772
myönnettiin,1.819292,0.060909,0.033479
ampunut,1.819193,0.009876,0.005429
kuultuaan,1.819116,0.009954,0.005472
maltaa,1.818763,0.010211,0.005614
tertaa,1.818615,0.007678,0.004222
mahdollisuutta,1.818603,0.015523,0.008536
päästyä,1.817827,0.008615,0.004739
itiä,1.817655,0.009675,0.005323
huonoa,1.817577,0.021415,0.011782
vastaaja,1.817268,0.009943,0.005471
itsekään,1.817112,0.007310,0.004023
roaatii,1.816870,0.010758,0.005921
käsittelyn,1.816077,0.024294,0.013377
iita,1.815991,0.007767,0.004277
oikeutettuja,1.815181,0.008615,0.004746
toaan,1.815116,0.019451,0.010716
palkkaa,1.814553,0.054447,0.030006
lehden,1.814172,0.322232,0.177619
omista,1.814111,0.038177,0.021044
wenäläisen,1.813939,0.010423,0.005746
talvi,1.813635,0.008437,0.004652
terijoen,1.813579,0.016137,0.008898
tästäkin,1.813487,0.008280,0.004566
anottu,1.813140,0.010981,0.006056
waitka,1.812977,0.009452,0.005214
mitenkään,1.812970,0.029015,0.016004
tehbään,1.812808,0.007477,0.004124
silti,1.812451,0.032943,0.018176
kehotti,1.812199,0.011293,0.006232
suostu,1.811705,0.012409,0.006850
taloudellisia,1.811614,0.011349,0.006265
kysyttiin,1.810896,0.008180,0.004517
castrenin,1.810825,0.014184,0.007833
kokkolaan,1.810565,0.014106,0.007791
lisääntyy,1.810330,0.011070,0.006115
jääskeläinen,1.809838,0.010021,0.005537
äänellä,1.809768,0.097568,0.053912
ruokaa,1.809649,0.041212,0.022774
selitti,1.809645,0.052015,0.028743
alettiin,1.809374,0.035432,0.019582
halvat,1.808733,0.061880,0.034212
luennot,1.808483,0.010189,0.005634
tarwitsee,1.808361,0.009497,0.005252
lausumaan,1.808221,0.013447,0.007437
olut,1.808030,0.009162,0.005067
taloudelliseen,1.807328,0.007466,0.004131
puolueita,1.807264,0.009274,0.005131
lähettäneet,1.806951,0.017811,0.009857
ilmoittajille,1.806270,0.013737,0.007605
liitosta,1.806225,0.009195,0.005091
mäkelä,1.806038,0.024596,0.013619
kuulusteltiin,1.805900,0.008336,0.004616
kumoon,1.805833,0.007801,0.004320
sisältöä,1.805729,0.009932,0.005500
panneet,1.805726,0.013525,0.007490
lisäämään,1.805451,0.009229,0.005112
asua,1.805229,0.012097,0.006701
mikonkatu,1.805119,0.040453,0.022410
luullut,1.804842,0.034371,0.019044
julaista,1.804468,0.017052,0.009450
päätti,1.804046,0.184333,0.102178
hyväntahtoisesti,1.804018,0.013715,0.007603
tyttö,1.803542,0.111763,0.061969
sanomalehdistö,1.803496,0.014820,0.008217
riittänyt,1.802739,0.008158,0.004525
poikkeuksetta,1.802410,0.007310,0.004055
maksettiin,1.802237,0.009497,0.005269
sentähben,1.802169,0.008180,0.004539
myönsi,1.801890,0.023692,0.013148
amerikassa,1.801674,0.045497,0.025253
sääntöjen,1.801662,0.077481,0.043005
omiin,1.801224,0.018302,0.010161
tuominnut,1.801046,0.017297,0.009604
ajettiin,1.800936,0.007488,0.004158
oltiin,1.800611,0.033880,0.018816
luettiin,1.800503,0.082324,0.045723
patjoja,1.800397,0.009274,0.005151
olleita,1.800343,0.008180,0.004544
maimo,1.800150,0.012912,0.007173
tuohon,1.799828,0.041938,0.023301
esiteltiin,1.799366,0.017029,0.009464
järjestämään,1.799246,0.013816,0.007679
maksanut,1.799063,0.017018,0.009460
istunnon,1.798661,0.010111,0.005621
tamoin,1.798599,0.015166,0.008432
maalit,1.798575,0.023948,0.013315
niinkin,1.798562,0.024562,0.013657
wenäjän,1.797985,0.227030,0.126269
hymänsä,1.796558,0.008693,0.004839
korjaamaan,1.796540,0.009285,0.005168
poltettava,1.796195,0.011695,0.006511
asunut,1.795861,0.011048,0.006152
selittää,1.795657,0.052506,0.029240
huomenna,1.795243,0.110357,0.061472
arvoisan,1.795158,0.010836,0.006036
keskuudesta,1.794795,0.008202,0.004570
tehtämä,1.794578,0.031782,0.017710
olemille,1.794354,0.018904,0.010535
sellaiset,1.794353,0.054950,0.030624
toijalaan,1.794251,0.022620,0.012607
täyttäneet,1.794226,0.017264,0.009622
olemia,1.793901,0.045330,0.025269
ryhdy,1.793767,0.009162,0.005108
sitäkin,1.793752,0.023669,0.013195
näyttämö,1.793715,0.010222,0.005699
yhtäläisen,1.793603,0.008102,0.004517
saamansa,1.793421,0.019228,0.010721
pillin,1.792724,0.010970,0.006119
oleman,1.792282,0.349629,0.195075
täytäntöön,1.791709,0.042150,0.023525
moinen,1.791697,0.018603,0.010383
rovotta,1.791413,0.023602,0.013175
erimielisyyttä,1.791389,0.007644,0.004267
waati,1.791282,0.019998,0.011164
sanottu,1.791242,0.087971,0.049112
onnistuneet,1.791127,0.013023,0.007271
selwä,1.790701,0.013793,0.007703
sielläkin,1.790528,0.013425,0.007498
pelosta,1.790473,0.010088,0.005634
politiikkaa,1.789734,0.009095,0.005082
lujan,1.789652,0.007990,0.004465
telemaan,1.789303,0.023669,0.013228
puolueet,1.788572,0.031526,0.017626
satakunta,1.788495,0.008269,0.004624
lanssa,1.788183,0.046480,0.025993
tehneen,1.788129,0.012331,0.006896
keinoa,1.788024,0.014786,0.008270
poistamisesta,1.787916,0.010088,0.005642
kuuluman,1.787878,0.016293,0.009113
tarmitsee,1.787504,0.008158,0.004564
woiwat,1.787446,0.055932,0.031291
pappi,1.787137,0.050687,0.028362
salsan,1.787109,0.024272,0.013582
asumat,1.787012,0.012588,0.007044
puiston,1.786704,0.008124,0.004547
koskeman,1.786649,0.026593,0.014884
perässä,1.786384,0.013592,0.007609
teiltä,1.786072,0.013157,0.007367
käsitä,1.785939,0.008615,0.004824
tosiasia,1.785455,0.017666,0.009894
kirjelmän,1.785260,0.038478,0.021553
tulemia,1.785099,0.008292,0.004645
sattuu,1.784878,0.035420,0.019845
todistaa,1.784536,0.069468,0.038928
hywät,1.784300,0.021806,0.012221
täälläkin,1.784044,0.027575,0.015457
esittämä,1.783063,0.008135,0.004563
kellon,1.782959,0.019429,0.010897
työllä,1.782847,0.021125,0.011849
suorittamaan,1.782844,0.044114,0.024743
keskustelun,1.782783,0.053465,0.029990
penniin,1.782735,0.014753,0.008275
tietäen,1.782589,0.008771,0.004921
tulemasta,1.781800,0.010055,0.005643
talwena,1.781684,0.007399,0.004153
tietänyt,1.781556,0.011784,0.006615
entisellään,1.781416,0.015478,0.008689
leiman,1.781403,0.015869,0.008908
iltana,1.780653,0.145654,0.081798
eduksi,1.780133,0.027676,0.015547
lehtiä,1.780115,0.029640,0.016650
estämään,1.780037,0.009820,0.005517
pitäisi,1.780000,0.204097,0.114661
onhan,1.779868,0.099041,0.055645
käsittelyyn,1.779430,0.011014,0.006190
lausuntoon,1.779378,0.008392,0.004716
yhteiseksi,1.779138,0.008403,0.004723
tähben,1.779080,0.023134,0.013003
ilmestymään,1.778616,0.011561,0.006500
toiset,1.778560,0.129730,0.072941
päätöksistä,1.777961,0.007990,0.004494
häpeä,1.777561,0.010456,0.005882
pahin,1.777191,0.008280,0.004659
kuulumat,1.777099,0.065183,0.036679
lannalle,1.776947,0.022654,0.012749
riittäisi,1.776713,0.008303,0.004673
keskuudestaan,1.776647,0.008972,0.005050
ehkäistä,1.776511,0.009441,0.005314
uudenaikaisia,1.776395,0.007332,0.004127
kämi,1.776372,0.015847,0.008921
alusti,1.776218,0.028658,0.016134
perustaa,1.775889,0.073776,0.041543
huutaa,1.775875,0.020165,0.011355
hywänsä,1.775736,0.008905,0.005015
nimessä,1.775208,0.038902,0.021914
pahoin,1.774920,0.025712,0.014486
pääoma,1.774829,0.020545,0.011576
ruplaa,1.774731,0.056579,0.031880
mennä,1.774491,0.106908,0.060247
naiset,1.774403,0.089265,0.050307
maksettu,1.774133,0.019150,0.010794
päästyään,1.773633,0.016795,0.009469
aletaan,1.773258,0.019853,0.011196
aiman,1.773246,0.122231,0.068930
koetetaan,1.773023,0.029082,0.016402
summat,1.772895,0.007700,0.004343
olewansa,1.772485,0.007655,0.004319
sanomista,1.772364,0.008649,0.004880
pietarsaaresta,1.772210,0.011528,0.006505
marat,1.772057,0.015054,0.008495
lehtemme,1.772053,0.039605,0.022350
mkaa,1.771930,0.034461,0.019448
loppunut,1.771874,0.014965,0.008446
loskaan,1.771772,0.021828,0.012320
siksipä,1.771636,0.017096,0.009650
waltakunnan,1.771620,0.012454,0.007030
sellaisia,1.771615,0.133959,0.075614
mellein,1.771246,0.009530,0.005381
taide,1.770195,0.014485,0.008183
seppänen,1.770157,0.019406,0.010963
papin,1.770080,0.028702,0.016215
pihalle,1.770030,0.010334,0.005838
fiinä,1.769921,0.009530,0.005385
santarmit,1.769784,0.007522,0.004250
syttyi,1.769082,0.022509,0.012723
keen,1.768891,0.007722,0.004366
taloudellisessa,1.768842,0.008336,0.004713
jaetaan,1.768625,0.091709,0.051853
sopivat,1.768504,0.009675,0.005471
ajurin,1.768163,0.010244,0.005794
wähän,1.767921,0.089399,0.050567
perheen,1.767490,0.041793,0.023645
postikonttorissa,1.767381,0.013994,0.007918
nauraa,1.767365,0.009720,0.005500
tahdottiin,1.767363,0.007923,0.004483
käsiteltiin,1.766482,0.031927,0.018074
milsi,1.765961,0.008515,0.004822
osuuskauppa,1.765601,0.027843,0.015770
meni,1.765464,0.144237,0.081699
jäsenet,1.765276,0.219252,0.124202
parempaa,1.765209,0.036771,0.020831
pojille,1.764874,0.012945,0.007335
kunnallista,1.764764,0.009028,0.005116
penni,1.764550,0.010747,0.006090
siroja,1.764545,0.007455,0.004225
suurimpana,1.764238,0.007722,0.004377
maatii,1.763755,0.026113,0.014806
nousema,1.763740,0.009240,0.005239
arvoisat,1.763657,0.014061,0.007973
maksuja,1.763076,0.015512,0.008798
kärsiä,1.762571,0.028792,0.016335
olihan,1.762384,0.023636,0.013411
perin,1.762359,0.070249,0.039861
puhuja,1.762226,0.124686,0.070755
iski,1.761866,0.010356,0.005878
astaan,1.761857,0.020355,0.011553
työt,1.761617,0.074523,0.042304
auttanut,1.761536,0.016862,0.009572
halvin,1.761506,0.014251,0.008090
mietintöön,1.761411,0.012856,0.007299
perään,1.761410,0.016516,0.009377
heittää,1.761395,0.019864,0.011277
taasen,1.761129,0.092546,0.052549
summaa,1.760880,0.008314,0.004721
vuotias,1.760864,0.016449,0.009342
koko,1.760851,0.686268,0.389736
hakemaan,1.760563,0.028435,0.016151
kokousta,1.760554,0.036101,0.020506
tunnustanut,1.760505,0.012354,0.007017
pitemmin,1.760479,0.012186,0.006922
mähemmän,1.760410,0.016282,0.009249
kolo,1.760258,0.110859,0.062979
parantamista,1.759973,0.010367,0.005891
fela,1.759807,0.018703,0.010628
tuoreita,1.759422,0.017476,0.009933
ebellä,1.759370,0.009474,0.005385
sanan,1.759272,0.061366,0.034882
hellsten,1.759226,0.022040,0.012528
woitaisiin,1.758956,0.014574,0.008286
lähteä,1.758936,0.067794,0.038543
rantanen,1.758578,0.013592,0.007729
pidetyn,1.758537,0.012521,0.007120
huvinäytelmä,1.757963,0.008068,0.004590
vastalauseen,1.757962,0.011293,0.006424
ääniä,1.757709,0.033568,0.019098
kokouksessa,1.757310,0.228034,0.129763
jalka,1.757180,0.012331,0.007018
maittaa,1.756785,0.020690,0.011777
ryhtyy,1.756547,0.021371,0.012166
olewia,1.756323,0.009407,0.005356
ilmoitettiin,1.756273,0.041402,0.023574
saadakseen,1.756088,0.047540,0.027071
siltaa,1.755784,0.008905,0.005072
eräitä,1.755766,0.018302,0.010424
saaneensa,1.755734,0.013391,0.007627
woida,1.755673,0.030254,0.017232
wiilon,1.755522,0.009084,0.005174
warat,1.755509,0.022018,0.012542
syödä,1.755500,0.014228,0.008105
voitte,1.755230,0.011450,0.006523
maalaisliitto,1.754614,0.011684,0.006659
keskuuteen,1.754514,0.014474,0.008250
jäisi,1.754060,0.024584,0.014016
minkäänlaisia,1.753870,0.013793,0.007864
päinwastoin,1.753572,0.015746,0.008979
lippua,1.753333,0.011595,0.006613
tiedossa,1.752727,0.012153,0.006934
paikkoihin,1.752293,0.025544,0.014578
tuomitut,1.752129,0.008146,0.004649
tapauksesta,1.751976,0.007343,0.004191
malittiin,1.751533,0.068776,0.039266
arpojen,1.751454,0.015768,0.009003
huolimatta,1.751096,0.186487,0.106497
sanoa,1.750711,0.150788,0.086129
pienin,1.750652,0.016349,0.009339
laittein,1.750290,0.007488,0.004278
jalalle,1.750236,0.007455,0.004259
wietiin,1.750157,0.011907,0.006804
summan,1.749924,0.034907,0.019948
hätä,1.749700,0.017353,0.009918
oikein,1.749321,0.181778,0.103913
näiben,1.748909,0.016326,0.009335
kiire,1.748768,0.009642,0.005514
seuraamista,1.748606,0.022274,0.012738
sortavalaan,1.748421,0.015244,0.008719
kirjoissa,1.748346,0.007455,0.004264
julkisesti,1.748260,0.024361,0.013935
omaa,1.747758,0.104375,0.059720
alkamat,1.747579,0.027542,0.015760
rintaan,1.747502,0.010244,0.005862
aiheutti,1.747425,0.015880,0.009088
tiedetään,1.746950,0.034450,0.019720
nimiä,1.746837,0.019150,0.010963
estänyt,1.746719,0.007466,0.004274
penniä,1.746466,0.223950,0.128230
selwille,1.745445,0.033557,0.019225
hymät,1.744835,0.018357,0.010521
sellaisesta,1.744807,0.016617,0.009523
wiedä,1.744558,0.008637,0.004951
lähdettiin,1.744028,0.016483,0.009451
edullinen,1.743529,0.021013,0.012052
miehet,1.743410,0.166389,0.095439
toimoi,1.743315,0.008347,0.004788
aitoi,1.743296,0.034282,0.019665
mietinnössä,1.743287,0.012409,0.007118
käsittelyä,1.743085,0.016951,0.009725
sitäwastoin,1.742744,0.008102,0.004649
kokoukseen,1.742634,0.127464,0.073145
toielä,1.742518,0.020556,0.011797
lainsäädännön,1.742403,0.019552,0.011221
poistumaan,1.741820,0.009452,0.005427
perustaminen,1.741285,0.015992,0.009184
tammisaaresta,1.741278,0.024105,0.013843
vast,1.741263,0.030443,0.017483
poistua,1.741173,0.013325,0.007653
käsitykseen,1.741109,0.009631,0.005531
menossa,1.740681,0.008381,0.004815
miniä,1.740510,0.013481,0.007745
maalisi,1.740279,0.020846,0.011979
näyttämölle,1.740058,0.007432,0.004271
laisi,1.739156,0.011394,0.006551
tehdessään,1.738684,0.009452,0.005436
tolstoi,1.738584,0.012376,0.007118
suuruudesta,1.737879,0.011584,0.006665
eilvät,1.737858,0.007979,0.004591
lippu,1.737623,0.023067,0.013275
otteen,1.737562,0.010936,0.006294
waimonsa,1.737535,0.008158,0.004695
periaatteita,1.737378,0.013603,0.007830
listan,1.737300,0.009486,0.005460
sisäänkäynti,1.737172,0.010066,0.005794
ruots,1.736117,0.031448,0.018114
saaden,1.735952,0.020388,0.011745
aineellista,1.735798,0.010267,0.005915
paikallisen,1.735773,0.008470,0.004880
henkilöä,1.735751,0.100960,0.058165
päiroää,1.735668,0.017532,0.010101
halpaa,1.735465,0.010334,0.005954
lehdessä,1.735422,0.073854,0.042557
jamaan,1.735340,0.007421,0.004276
saamatta,1.734860,0.014452,0.008330
lisää,1.734797,0.073876,0.042585
ottiwat,1.734442,0.008816,0.005083
sanon,1.734421,0.028379,0.016362
senaattia,1.734412,0.014719,0.008487
luomaan,1.734350,0.009854,0.005682
tuota,1.734135,0.118827,0.068522
oikeudelle,1.734109,0.009084,0.005238
tapaus,1.733898,0.043411,0.025036
edvard,1.733872,0.021716,0.012525
rikoksista,1.733711,0.009262,0.005343
tunnusti,1.733490,0.013269,0.007654
taistelu,1.733468,0.065440,0.037751
tawalla,1.733435,0.070406,0.040616
toki,1.732838,0.036949,0.021323
jättämät,1.732835,0.009341,0.005390
ainoastaan,1.732638,0.870244,0.502265
ankarasti,1.732225,0.027095,0.015642
taman,1.732202,0.010713,0.006185
woinut,1.731844,0.048555,0.028037
liikkeen,1.731740,0.060083,0.034695
ajetaan,1.731273,0.011517,0.006652
päättyi,1.731111,0.052171,0.030137
iltamaa,1.731101,0.007354,0.004248
kerrottiin,1.730894,0.018291,0.010567
ponnen,1.730677,0.010244,0.005919
entisestään,1.730576,0.011260,0.006506
paljo,1.729983,0.086018,0.049722
sisäisen,1.729896,0.007455,0.004309
kunnallisen,1.729861,0.013760,0.007954
parantaa,1.729361,0.027095,0.015668
menneet,1.729328,0.027386,0.015836
katsomassa,1.729281,0.027240,0.015752
useammat,1.729210,0.010523,0.006086
walwomaan,1.729205,0.007667,0.004434
sanoilla,1.728980,0.014440,0.008352
päätöksensä,1.728599,0.013548,0.007837
huomanneet,1.728563,0.015244,0.008819
mahti,1.728523,0.008649,0.005003
marllaa,1.728452,0.012454,0.007205
närnät,1.728417,0.007588,0.004390
wastaan,1.728208,0.240399,0.139103
welwollinen,1.728135,0.007934,0.004591
tulipalo,1.727940,0.039951,0.023121
kauppatorin,1.727801,0.044147,0.025551
aitta,1.727600,0.016728,0.009683
nimim,1.727598,0.039047,0.022602
ylimääräistä,1.727486,0.008939,0.005174
ajattelin,1.727413,0.013179,0.007630
mieläkin,1.726956,0.007566,0.004381
oltu,1.726553,0.049080,0.028426
parturi,1.726409,0.008861,0.005132
paikkakunnilla,1.726295,0.016985,0.009839
ensinkään,1.725896,0.037429,0.021687
puhuneet,1.725896,0.008158,0.004727
kehittyy,1.725867,0.008247,0.004778
itsensä,1.725735,0.163376,0.094670
kosla,1.725433,0.069212,0.040113
paperit,1.725389,0.011639,0.006746
nykyistä,1.725313,0.024127,0.013984
laitti,1.725029,0.141157,0.081829
myöntämät,1.724981,0.007533,0.004367
pitänyt,1.724847,0.108337,0.062810
sattuisi,1.724599,0.010233,0.005934
filten,1.724381,0.009943,0.005766
wiikolla,1.723995,0.010479,0.006078
minkäänlaista,1.723648,0.026950,0.015636
waikka,1.723576,0.039650,0.023004
osuuskunnan,1.723401,0.049604,0.028783
linjan,1.723220,0.009553,0.005543
laki,1.723209,0.078452,0.045526
riitä,1.722077,0.036626,0.021268
olisipa,1.722073,0.008191,0.004757
käytäntöön,1.722046,0.050542,0.029350
pahasti,1.721990,0.027765,0.016124
miehiä,1.721875,0.115222,0.066917
paremmat,1.721771,0.013849,0.008043
mukaista,1.721473,0.011483,0.006671
aatteen,1.721264,0.026839,0.015592
puolueen,1.721157,0.274960,0.159753
ontin,1.721124,0.007533,0.004377
lolal,1.720998,0.012867,0.007476
woisi,1.720913,0.054559,0.031704
tiedätte,1.720838,0.010211,0.005934
halme,1.720797,0.014440,0.008392
omia,1.720688,0.061500,0.035742
totona,1.720523,0.010758,0.006253
ajoi,1.720389,0.035867,0.020848
osuuskauppojen,1.720003,0.013258,0.007708
tuhatta,1.719999,0.036023,0.020944
puheessaan,1.719774,0.011137,0.006476
huoleksi,1.719757,0.014284,0.008306
poistaa,1.719588,0.036280,0.021098
kirjoitus,1.719358,0.037541,0.021834
näyttelee,1.718926,0.007544,0.004389
pysymään,1.718834,0.016617,0.009667
markasta,1.718706,0.048622,0.028290
maltaan,1.718630,0.018291,0.010642
hylkäsi,1.718570,0.012097,0.007039
tuominen,1.718507,0.021973,0.012786
moidaan,1.718399,0.046491,0.027055
puhuu,1.718366,0.058376,0.033972
sairastui,1.718112,0.009843,0.005729
toimenpiteisiin,1.718020,0.088160,0.051315
woimme,1.717754,0.018782,0.010934
luwun,1.716701,0.015021,0.008750
miehissä,1.716580,0.031861,0.018560
mailla,1.716303,0.082636,0.048148
miikon,1.716114,0.010122,0.005898
kokonaista,1.715740,0.023435,0.013659
erotettu,1.715705,0.018569,0.010823
saarinen,1.715307,0.032898,0.019179
miehillä,1.715198,0.008961,0.005225
lehdestä,1.715068,0.008347,0.004867
täytynyt,1.714979,0.045107,0.026302
olit,1.714516,0.008939,0.005214
yhteen,1.714188,0.100347,0.058539
eräiden,1.713839,0.010602,0.006186
tuntemat,1.713835,0.014039,0.008191
ruotsiksi,1.713827,0.032262,0.018825
tehneet,1.713589,0.102891,0.060044
sunnuntaina,1.713565,0.548313,0.319984
osoittamat,1.713402,0.008872,0.005178
moinut,1.713231,0.042150,0.024602
puhumat,1.712989,0.017978,0.010495
ollnt,1.712871,0.012108,0.007069
räsänen,1.712861,0.013860,0.008092
osanotosta,1.712420,0.011718,0.006843
tietävät,1.712160,0.008024,0.004686
aiheutunut,1.711992,0.008961,0.005234
iltamaan,1.711923,0.014318,0.008364
ennestään,1.710590,0.027542,0.016101
alkaa,1.710338,0.236136,0.138064
valitaan,1.710331,0.041201,0.024090
hallintoon,1.710198,0.007979,0.004666
tukea,1.710179,0.018179,0.010630
touko,1.710096,0.007432,0.004346
nähtäwästi,1.709695,0.014452,0.008453
elättää,1.709647,0.012432,0.007272
tällaisesta,1.709523,0.011483,0.006717
laisinkaan,1.709480,0.008392,0.004909
suostua,1.708956,0.018659,0.010918
kaartin,1.708847,0.020757,0.012147
perustetaan,1.708768,0.016684,0.009763
merkitsee,1.708758,0.026928,0.015759
sanottamaa,1.707640,0.008861,0.005189
käsketty,1.707595,0.008158,0.004777
tullin,1.707531,0.009285,0.005438
katsokaa,1.706903,0.011985,0.007022
entisten,1.706601,0.028089,0.016459
niiben,1.705783,0.047573,0.027889
lohta,1.705128,0.041603,0.024399
olewan,1.705091,0.101809,0.059709
kysymyksestä,1.705085,0.016695,0.009791
tietoa,1.704875,0.070406,0.041297
hallinto,1.704159,0.030108,0.017668
selwästi,1.704128,0.017420,0.010222
toijalan,1.704086,0.032798,0.019247
määräämä,1.704035,0.007555,0.004434
juutalaisia,1.703947,0.007455,0.004375
osion,1.703732,0.009843,0.005777
koslaan,1.703686,0.020288,0.011908
sellaisista,1.703448,0.014251,0.008366
siliä,1.703392,0.010311,0.006053
kotkassa,1.703257,0.035186,0.020658
erikoisen,1.702706,0.009262,0.005440
suostuu,1.702439,0.007923,0.004654
mentiin,1.702396,0.011171,0.006562
yleisellä,1.702156,0.011182,0.006569
jollain,1.701609,0.016304,0.009582
sopusoinnussa,1.701467,0.012298,0.007228
tetee,1.701393,0.007867,0.004624
asiansa,1.701341,0.019708,0.011584
nähbä,1.701322,0.009441,0.005549
terralla,1.700791,0.012242,0.007198
lähettämät,1.700672,0.010568,0.006214
ainakaan,1.700447,0.057293,0.033693
niitäkin,1.700277,0.009887,0.005815
wäliin,1.700063,0.010323,0.006072
tyllä,1.699901,0.020645,0.012145
toimineet,1.699689,0.010479,0.006165
wuoteen,1.699666,0.009073,0.005338
yksimielinen,1.699651,0.008548,0.005029
warmasti,1.698920,0.013090,0.007705
koskapa,1.698750,0.011293,0.006648
sellaisilla,1.698741,0.009396,0.005531
tahtoneet,1.698598,0.024584,0.014473
voittoja,1.698390,0.010178,0.005992
naisia,1.697996,0.061802,0.036397
uoden,1.697994,0.009899,0.005830
tehtaalle,1.697985,0.010512,0.006191
ajattelemaan,1.697957,0.016817,0.009905
näytelmäkappale,1.697766,0.012554,0.007395
moimat,1.696926,0.034505,0.020334
ulalla,1.696820,0.008113,0.004781
kieltänyt,1.696787,0.012990,0.007655
kohdan,1.696576,0.015980,0.009419
ponsi,1.696529,0.014139,0.008334
kuuluisi,1.696058,0.007990,0.004711
ilmenee,1.695306,0.026794,0.015805
sotilaat,1.695247,0.010836,0.006392
lähetettävä,1.694988,0.011762,0.006939
sopimuksen,1.694912,0.054358,0.032071
aleksanterink,1.694903,0.049281,0.029076
tahdottu,1.694834,0.014407,0.008501
ylsin,1.694677,0.029227,0.017246
käymät,1.694205,0.016739,0.009880
muuton,1.693942,0.008637,0.005099
aiwan,1.693731,0.138758,0.081924
saimaan,1.693689,0.020310,0.011992
kertoneet,1.693467,0.016204,0.009568
muuallakin,1.693009,0.016315,0.009637
tykkänään,1.692765,0.010903,0.006441
heikink,1.692596,0.023301,0.013767
tuloksena,1.692429,0.015635,0.009238
ottamat,1.692406,0.024707,0.014599
nykyisestä,1.692404,0.016929,0.010003
seuraus,1.692053,0.020087,0.011871
jotain,1.691864,0.109721,0.064852
totia,1.691498,0.015445,0.009131
heidän,1.691336,0.566648,0.335030
asiamieheksi,1.691160,0.007443,0.004401
saamaan,1.691078,0.087000,0.051446
osio,1.690928,0.011427,0.006758
sippolan,1.690802,0.014641,0.008659
olimat,1.690709,0.203506,0.120367
saawuttaa,1.690562,0.007856,0.004647
puolueisiin,1.690501,0.008303,0.004911
sellaisille,1.690453,0.012231,0.007235
ihmiskunnan,1.690403,0.018369,0.010866
miehellä,1.690186,0.013894,0.008220
parhain,1.690124,0.018034,0.010670
sekajuna,1.690123,0.035141,0.020792
asuntoja,1.690035,0.010546,0.006240
hallitusta,1.689778,0.034070,0.020162
wiikon,1.689079,0.016784,0.009937
mistään,1.688967,0.028613,0.016941
